,cut,color,clarity,carat_weight,cut_quality,symmetry,polish,meas_width,girdle_min,girdle_max,total_sales_price,chosen_class,actual_class
12427,Round,J,I1,0.5,Excellent,Excellent,Excellent,5.09,unknown,unknown,1022,b,b
12428,Round,D,SI2,0.4,Excellent,Very Good,Excellent,4.73,unknown,unknown,1022,b,b
12429,Radiant,J,SI2,0.7,unknown,Very Good,Very Good,4.26,unknown,unknown,1022,b,b
12430,Round,F,VS1,0.3,Very Good,Excellent,Excellent,4.3,M,STK,1022,a,b
12431,Round,J,SI1,0.34,Excellent,Excellent,Very Good,0.0,M,STK,1022,b,b
12432,Round,F,I1,0.41,Excellent,Excellent,Very Good,4.76,unknown,unknown,1022,b,b
12433,Round,F,VVS1,0.3,Excellent,Very Good,Excellent,4.35,M,STK,1022,a,b
12434,Round,F,VVS1,0.3,Excellent,Excellent,Excellent,4.29,unknown,unknown,1022,a,b
12435,Round,I,IF,0.3,Excellent,Excellent,Excellent,4.29,M,STK,1022,a,b
12436,Round,I,VS2,0.34,Excellent,Excellent,Excellent,4.51,M,STK,1022,a,b
12437,Round,I,VVS2,0.3,Excellent,Excellent,Excellent,4.29,STK,STK,1022,a,b
12438,Round,G,VVS2,0.3,Very Good,Very Good,Excellent,4.24,TN,TK,1022,a,b
12439,Round,I,SI1,0.42,Excellent,Excellent,Excellent,4.78,unknown,unknown,1022,b,b
12440,Round,H,VVS1,0.3,Excellent,Excellent,Excellent,4.36,M,STK,1022,a,b
12441,Round,H,VS1,0.3,Excellent,Very Good,Very Good,4.35,M,STK,1022,a,b
12442,Round,I,VVS2,0.3,Excellent,Excellent,Excellent,4.35,TN,STK,1022,a,b
12443,Round,G,VVS2,0.3,Very Good,Excellent,Excellent,4.33,STK,STK,1022,a,b
12444,Round,I,VVS2,0.3,Excellent,Very Good,Excellent,4.31,TN,STK,1022,a,b
12445,Round,E,SI1,0.32,Excellent,Excellent,Excellent,4.39,M,M,1022,a,b
12446,Round,H,SI1,0.35,Excellent,Excellent,Excellent,4.51,M,STK,1022,a,b
12447,Round,G,VVS2,0.3,Excellent,Excellent,Excellent,4.34,M,STK,1022,a,b
12448,Round,F,VS2,0.32,Excellent,Excellent,Excellent,4.36,M,STK,1022,a,b
12449,Round,D,SI1,0.32,Excellent,Excellent,Excellent,4.37,M,STK,1022,a,b
12450,Round,G,VS2,0.3,Excellent,Excellent,Excellent,4.29,unknown,unknown,1022,a,b
12451,Round,G,VS2,0.3,Excellent,Excellent,Excellent,4.29,unknown,unknown,1022,a,b
12452,Round,G,VS2,0.3,Excellent,Excellent,Excellent,4.29,unknown,unknown,1022,a,b
12453,Round,H,SI1,0.35,Excellent,Excellent,Excellent,4.51,unknown,unknown,1022,a,b
12454,Round,H,VS2,0.35,Excellent,Very Good,Very Good,4.52,M,STK,1022,a,b
12455,Round,F,VS1,0.3,Excellent,Excellent,Excellent,4.38,TN,M,1022,a,b
12456,Round,G,VVS2,0.3,Excellent,Very Good,Excellent,4.35,M,STK,1022,a,b
12457,Round,E,VS1,0.3,Excellent,Excellent,Excellent,4.32,M,STK,1022,a,b
12458,Round,E,SI1,0.32,Excellent,Excellent,Excellent,4.41,STK,STK,1022,a,b
12459,Oval,D,VS2,0.34,unknown,Very Good,Very Good,3.98,TN,TK,1022,a,b
12460,Oval,D,VS2,0.34,unknown,Very Good,Very Good,3.95,unknown,unknown,1022,a,b
12461,Round,E,VVS2,0.25,Excellent,Excellent,Excellent,4.08,unknown,unknown,1022,a,b
12462,Round,I,VVS2,0.3,Excellent,Excellent,Excellent,4.3,M,STK,1022,a,b
12463,Round,E,SI2,0.4,Very Good,Very Good,Very Good,4.63,unknown,unknown,1022,a,b
12464,Round,F,SI2,0.38,Excellent,Excellent,Very Good,4.64,unknown,unknown,1022,a,b
12465,Round,F,VS1,0.3,Excellent,Excellent,Excellent,4.37,unknown,unknown,1022,a,b
12466,Round,F,VS1,0.3,Excellent,Excellent,Excellent,4.28,unknown,unknown,1022,a,b
12467,Round,F,VS1,0.3,Excellent,Excellent,Excellent,4.31,unknown,unknown,1022,a,b
12468,Princess,E,VVS1,0.32,unknown,Very Good,Very Good,3.79,unknown,unknown,1022,a,b
12469,Round,E,VVS2,0.25,Excellent,Excellent,Excellent,4.14,unknown,unknown,1022,a,b
12470,Round,F,VS1,0.3,Excellent,Excellent,Excellent,4.36,unknown,unknown,1022,a,b
12471,Emerald,H,VVS1,0.33,unknown,Excellent,Excellent,3.41,M,STK,1022,a,b
12472,Round,F,VS1,0.3,Excellent,Excellent,Excellent,4.38,unknown,unknown,1022,a,b
12473,Round,F,VS1,0.3,Excellent,Excellent,Excellent,4.29,unknown,unknown,1022,a,b
12474,Round,F,VVS1,0.3,Very Good,Very Good,Excellent,4.27,unknown,unknown,1022,a,b
12475,Round,F,VS1,0.3,Excellent,Excellent,Excellent,4.37,unknown,unknown,1022,a,b
12476,Round,F,VS1,0.3,Excellent,Excellent,Excellent,4.36,unknown,unknown,1022,a,b
12477,Round,F,VVS1,0.3,Very Good,Very Good,Excellent,4.25,unknown,unknown,1022,a,b
12478,Round,I,VS1,0.35,Excellent,Excellent,Excellent,4.52,STK,M,1022,a,b
12479,Round,E,VS2,0.31,Excellent,Excellent,Excellent,4.39,STK,M,1022,a,b
12480,Round,F,VS2,0.32,Excellent,Excellent,Excellent,4.41,unknown,unknown,1022,a,b
12481,Round,H,VS1,0.3,Excellent,Excellent,Excellent,4.27,unknown,unknown,1022,a,b
12482,Round,F,VVS1,0.3,Excellent,Very Good,Excellent,4.3,M,STK,1022,a,b
12483,Round,G,VS2,0.35,Excellent,Excellent,Excellent,4.52,STK,STK,1022,a,b
12484,Round,F,VS2,0.32,Excellent,Excellent,Excellent,4.41,unknown,unknown,1022,a,b
12485,Round,F,VS1,0.3,Excellent,Excellent,Excellent,4.32,unknown,unknown,1022,a,b
12486,Round,F,VVS1,0.3,Very Good,Excellent,Excellent,4.25,STK,TK,1022,a,b
12487,Round,E,VS1,0.32,Excellent,Excellent,Excellent,4.38,M,STK,1022,a,b
12488,Round,J,IF,0.35,Excellent,Excellent,Excellent,4.5,M,STK,1022,a,b
12489,Round,I,VS2,0.32,Excellent,Excellent,Excellent,4.39,M,STK,1022,a,b
12490,Round,H,VVS1,0.3,Excellent,Excellent,Excellent,4.28,M,STK,1022,a,b
12491,Round,I,VS2,0.32,Excellent,Excellent,Excellent,4.36,STK,STK,1022,a,b
12492,Round,F,VS1,0.3,Excellent,Excellent,Excellent,4.28,M,STK,1022,a,b
12493,Round,E,VS2,0.31,Excellent,Excellent,Excellent,4.44,M,M,1024,a,b
12494,Round,E,I2,0.58,Excellent,Excellent,Excellent,5.38,TN,M,1024,b,b
12495,Round,H,IF,0.32,Excellent,Excellent,Excellent,4.44,TN,M,1024,a,b
12496,Round,F,SI2,0.4,Excellent,Excellent,Very Good,4.77,unknown,unknown,1024,a,b
12497,Round,H,VVS2,0.31,Very Good,Very Good,Very Good,0.0,unknown,unknown,1024,b,b
12498,Round,G,VS2,0.32,Excellent,Excellent,Excellent,4.45,M,STK,1024,a,b
12499,Round,H,VS2,0.36,Excellent,Excellent,Excellent,4.61,unknown,unknown,1024,a,b
12500,Round,F,VS2,0.31,Excellent,Excellent,Excellent,4.4,TN,STK,1024,a,b
12501,Round,F,VS2,0.31,Excellent,Excellent,Excellent,4.38,M,STK,1024,a,b
12502,Princess,K,VVS2,0.48,unknown,Very Good,Very Good,4.12,STK,XTK,1024,b,b
12503,Round,G,SI2,0.4,Very Good,Very Good,Very Good,4.64,unknown,unknown,1024,a,b
12504,Round,F,VS2,0.31,Excellent,Very Good,Excellent,4.31,M,STK,1024,a,b
12505,Round,J,VS1,0.4,Excellent,Excellent,Excellent,4.79,M,STK,1024,a,b
12506,Round,I,SI2,0.4,Excellent,Excellent,Excellent,4.72,M,STK,1024,a,b
12507,Round,I,SI2,0.4,Excellent,Excellent,Excellent,4.72,M,STK,1024,a,b
12508,Pear,F,SI1,0.4,unknown,Very Good,Very Good,3.98,unknown,unknown,1024,b,b
12509,Oval,D,IF,0.28,unknown,Excellent,Excellent,3.76,unknown,unknown,1024,a,b
12510,Round,E,VS1,0.33,Very Good,Excellent,Excellent,4.4,M,STK,1024,a,b
12511,Round,G,VVS2,0.3,Excellent,Excellent,Excellent,4.3,M,STK,1024,a,b
12512,Round,F,VS2,0.3,Excellent,Excellent,Excellent,4.3,unknown,unknown,1024,a,b
12513,Round,I,VVS1,0.31,Excellent,Excellent,Excellent,4.46,unknown,unknown,1024,a,b
12514,Round,D,VS2,0.3,Excellent,Excellent,Very Good,4.31,unknown,unknown,1024,a,b
12515,Round,H,VS2,0.32,Excellent,Excellent,Excellent,4.42,unknown,unknown,1024,a,b
12516,Round,F,SI1,0.32,Excellent,Excellent,Excellent,4.41,unknown,unknown,1024,a,b
12517,Round,D,VS2,0.3,Excellent,Very Good,Excellent,4.34,M,STK,1024,a,b
12518,Round,D,VS2,0.3,Excellent,Very Good,Very Good,4.37,M,STK,1024,a,b
12519,Round,E,I1,0.4,Excellent,Excellent,Excellent,4.81,unknown,unknown,1024,b,b
12520,Round,G,VS1,0.31,Excellent,Excellent,Excellent,4.38,M,TK,1024,a,b
12521,Marquise,D,VS1,0.3,unknown,Very Good,Excellent,3.6,unknown,unknown,1024,a,b
12522,Round,H,VVS1,0.33,Excellent,Excellent,Excellent,4.44,M,STK,1024,a,b
12523,Round,J,VS2,0.45,Very Good,Excellent,Excellent,4.83,unknown,unknown,1024,b,b
12524,Round,F,SI2,0.4,Very Good,Very Good,Excellent,4.62,STK,TK,1024,a,b
12525,Round,E,VS2,0.31,Excellent,Excellent,Excellent,4.4,unknown,unknown,1024,a,b
12526,Oval,F,VVS1,0.29,unknown,Very Good,Very Good,3.6,unknown,unknown,1024,a,b
12527,Round,E,IF,0.31,Excellent,Excellent,Excellent,4.38,unknown,unknown,1024,a,b
12528,Round,F,VS1,0.33,Excellent,Excellent,Excellent,4.44,STK,M,1024,a,b
12529,Round,F,VVS2,0.32,Excellent,Excellent,Excellent,4.44,STK,M,1024,a,b
12530,Round,J,VVS1,0.35,Excellent,Excellent,Excellent,4.51,unknown,unknown,1024,a,b
12531,Round,H,IF,0.31,Excellent,Excellent,Excellent,4.41,unknown,unknown,1024,a,b
12532,Round,D,SI1,0.31,Excellent,Excellent,Excellent,4.32,M,STK,1024,a,b
12533,Emerald,D,VVS2,0.3,unknown,Very Good,Excellent,3.19,M,STK,1010,a,b
12534,Emerald,E,VS1,0.32,unknown,Very Good,Excellent,3.41,M,STK,1010,a,b
12535,Round,G,VS1,0.3,Excellent,Excellent,Excellent,4.4,unknown,unknown,1010,a,b
12536,Round,D,VVS1,0.26,Excellent,Very Good,Very Good,4.12,unknown,unknown,1010,a,b
12537,Round,G,VS1,0.3,Excellent,Excellent,Excellent,4.31,unknown,unknown,1010,a,b
12538,Oval,G,VVS1,0.3,unknown,Very Good,Very Good,3.82,unknown,unknown,1010,a,b
12539,Round,F,VS2,0.31,Excellent,Excellent,Excellent,4.38,unknown,unknown,1010,a,b
12540,Cushion Modified,unknown,VVS1,0.33,unknown,Very Good,Excellent,3.77,unknown,unknown,1010,b,b
12541,Round,E,VS2,0.33,Excellent,Excellent,Excellent,4.44,M,STK,1010,a,b
12542,Round,H,VVS2,0.31,Excellent,Excellent,Very Good,4.36,M,STK,1010,a,b
12543,Round,D,VVS1,0.24,Excellent,Excellent,Excellent,4.01,unknown,unknown,1010,a,b
12544,Round,F,VVS1,0.26,Excellent,Excellent,Excellent,4.2,unknown,unknown,1010,a,b
12545,Round,E,IF,0.27,Excellent,Excellent,Excellent,4.12,M,STK,1010,a,b
12546,Round,F,VS2,0.31,Excellent,Excellent,Excellent,4.39,M,STK,1010,a,b
12547,Marquise,E,SI1,0.31,unknown,Very Good,Excellent,3.3,VTK,XTK,1012,b,b
12548,Round,I,VS2,0.35,Excellent,Excellent,Excellent,4.54,M,STK,1012,a,b
12549,Round,K,VS2,0.41,Excellent,Excellent,Excellent,4.78,M,STK,1012,a,b
12550,Round,H,SI1,0.36,Excellent,Excellent,Very Good,4.65,M,STK,1012,a,b
12551,Round,D,IF,0.23,Excellent,Excellent,Excellent,3.93,M,STK,1012,a,b
12552,Round,E,IF,0.24,Excellent,Excellent,Excellent,4.07,TN,M,1012,a,b
12553,Round,G,VVS1,0.32,Excellent,Excellent,Excellent,4.41,M,STK,1012,a,b
12554,Round,G,VS1,0.3,Excellent,Excellent,Excellent,4.3,M,STK,1012,a,b
12555,Round,G,VS1,0.3,Excellent,Excellent,Excellent,4.28,M,STK,1012,a,b
12556,Round,G,VS1,0.3,Excellent,Excellent,Excellent,4.27,M,STK,1012,a,b
12557,Round,D,VVS2,0.3,Very Good,Very Good,Very Good,4.23,STK,TK,1012,a,b
12558,Round,F,VVS1,0.3,Very Good,Excellent,Excellent,4.28,M,STK,1012,a,b
12559,Round,F,VVS1,0.3,Very Good,Very Good,Excellent,4.28,M,STK,1012,a,b
12560,Round,E,SI1,0.33,Excellent,Excellent,Excellent,4.42,unknown,unknown,1012,a,b
12561,Round,K,VVS1,0.35,Excellent,Excellent,Excellent,4.53,M,STK,1012,a,b
12562,Round,F,SI2,0.31,Excellent,Excellent,Excellent,4.42,unknown,unknown,1012,a,b
12563,Round,E,VS2,0.32,Excellent,Excellent,Excellent,4.43,unknown,unknown,1012,a,b
12564,Princess,I,VVS2,0.35,unknown,Very Good,Excellent,3.76,TK,TK,1012,b,b
12565,Round,E,SI1,0.33,Excellent,Excellent,Excellent,4.41,unknown,unknown,1012,a,b
12566,Round,K,VS2,0.4,Excellent,Excellent,Excellent,4.69,TN,STK,1012,a,b
12567,Oval,E,VS1,0.32,unknown,Very Good,Excellent,3.91,unknown,unknown,1012,a,b
12568,Round,E,SI1,0.35,Excellent,Excellent,Excellent,4.51,M,STK,1012,a,b
12569,Round,F,IF,0.23,Excellent,Excellent,Very Good,3.98,TN,M,1012,a,b
12570,Emerald,F,SI1,0.4,unknown,Very Good,Excellent,3.45,unknown,unknown,1012,b,b
12571,Round,G,I1,0.44,Excellent,Excellent,Excellent,4.9,TN,STK,1012,b,b
12572,Round,E,SI2,0.36,Excellent,Excellent,Very Good,4.59,unknown,unknown,1012,a,b
12573,Round,F,VVS1,0.24,Excellent,Excellent,Excellent,4.0,unknown,unknown,1012,a,b
12574,Marquise,G,VVS1,0.34,unknown,Excellent,Excellent,3.67,unknown,unknown,1012,a,b
12575,Round,F,VVS1,0.24,Excellent,Excellent,Excellent,4.01,unknown,unknown,1012,a,b
12576,Round,I,VVS2,0.37,Excellent,Very Good,Excellent,4.64,TN,M,1012,a,b
12577,Round,F,VVS1,0.24,Excellent,Excellent,Excellent,4.0,unknown,unknown,1012,a,b
12578,Radiant,E,VVS2,0.3,unknown,Very Good,Excellent,3.37,VTK,XTK,1012,b,b
12579,Round,H,VS1,0.33,Excellent,Excellent,Excellent,4.43,STK,M,1012,a,b
12580,Round,E,VS1,0.23,Excellent,Very Good,Excellent,3.95,M,STK,1012,a,b
12581,Round,E,VVS2,0.22,Excellent,Excellent,Excellent,3.88,M,STK,1012,a,b
12582,Round,D,VVS2,0.23,Excellent,Excellent,Excellent,3.96,TN,STK,1012,a,b
12583,Round,D,VVS2,0.23,Excellent,Excellent,Excellent,3.94,STK,STK,1012,a,b
12584,Round,D,VVS2,0.23,Excellent,Excellent,Excellent,3.94,M,STK,1012,a,b
12585,Round,D,VVS2,0.23,Excellent,Excellent,Excellent,3.98,M,STK,1012,a,b
12586,Round,D,VVS2,0.23,Excellent,Excellent,Excellent,3.93,M,STK,1012,a,b
12587,Round,D,VVS2,0.23,Excellent,Excellent,Excellent,3.96,M,STK,1012,a,b
12588,Round,D,VVS2,0.23,Excellent,Excellent,Excellent,3.97,M,M,1012,a,b
12589,Round,D,VS1,0.23,Excellent,Excellent,Excellent,3.93,M,STK,1012,a,b
12590,Round,E,VS1,0.23,Excellent,Excellent,Excellent,3.95,M,STK,1012,a,b
12591,Round,E,VVS2,0.23,Excellent,Excellent,Excellent,3.97,M,STK,1012,a,b
12592,Round,D,VVS2,0.23,Excellent,Excellent,Excellent,3.92,STK,STK,1012,a,b
12593,Round,E,IF,0.23,Excellent,Excellent,Excellent,4.04,M,STK,1012,a,b
12594,Round,D,VS1,0.23,Excellent,Excellent,Excellent,3.99,M,M,1012,a,b
12595,Round,D,VS1,0.23,Excellent,Excellent,Excellent,3.97,M,STK,1012,a,b
12596,Round,E,VS1,0.23,Excellent,Excellent,Excellent,3.93,M,STK,1012,a,b
12597,Round,D,VS1,0.23,Excellent,Excellent,Excellent,4.0,M,STK,1012,a,b
12598,Round,E,VS1,0.23,Excellent,Excellent,Excellent,3.96,STK,STK,1012,a,b
12599,Round,E,VVS1,0.23,Excellent,Excellent,Excellent,3.94,M,STK,1012,a,b
12600,Round,E,SI1,0.33,Excellent,Excellent,Excellent,4.49,TN,M,1012,a,b
12601,Round,F,VVS1,0.25,Excellent,Excellent,Excellent,4.08,M,STK,1012,a,b
12602,Round,F,IF,0.25,Excellent,Excellent,Excellent,4.02,unknown,unknown,1012,a,b
12603,Round,F,SI1,0.31,Excellent,Excellent,Excellent,4.35,M,M,1012,a,b
12604,Round,F,VVS1,0.25,Excellent,Excellent,Excellent,4.04,M,STK,1012,a,b
12605,Round,F,VVS1,0.25,Excellent,Excellent,Excellent,4.05,M,STK,1012,a,b
12606,Round,F,VVS1,0.25,Excellent,Excellent,Excellent,4.04,M,STK,1012,a,b
12607,Round,D,SI1,0.36,Excellent,Excellent,Excellent,4.59,TN,STK,1014,a,b
12608,Round,E,VS2,0.31,Excellent,Excellent,Excellent,4.39,unknown,unknown,1014,a,b
12609,Round,E,VS2,0.31,Excellent,Excellent,Excellent,4.32,unknown,unknown,1014,a,b
12610,Round,E,VS2,0.31,Excellent,Excellent,Excellent,4.41,unknown,unknown,1014,a,b
12611,Round,E,VS2,0.31,Excellent,Excellent,Excellent,4.34,unknown,unknown,1014,a,b
12612,Round,E,VS2,0.31,Excellent,Excellent,Excellent,4.37,unknown,unknown,1014,a,b
12613,Round,E,SI1,0.38,Excellent,Excellent,Very Good,4.73,unknown,unknown,1014,a,b
12614,Round,F,SI1,0.34,Excellent,Excellent,Excellent,4.49,unknown,unknown,1014,a,b
12615,Round,E,VS1,0.3,Very Good,Excellent,Excellent,4.25,unknown,unknown,1014,a,b
12616,Round,D,VS1,0.3,Excellent,Very Good,Excellent,4.29,M,STK,1014,a,b
12617,Round,H,SI2,0.42,Excellent,Excellent,Very Good,4.87,M,STK,1014,b,b
12618,Princess,M,VVS1,0.5,unknown,Excellent,Excellent,4.34,TK,TK,1014,b,b
12619,Round,G,VS1,0.32,Excellent,Excellent,Excellent,4.4,TN,M,1014,a,b
12620,Round,I,VS2,0.36,Excellent,Excellent,Very Good,4.64,M,STK,1014,a,b
12621,Round,D,VS1,0.3,Excellent,Very Good,Excellent,4.26,M,STK,1014,a,b
12622,Emerald,D,VVS2,0.33,unknown,Very Good,Excellent,3.34,STK,TK,1014,a,b
12623,Emerald,G,VS1,0.37,unknown,Very Good,Very Good,3.39,M,STK,1014,a,b
12624,Round,H,VS2,0.31,Excellent,Excellent,Excellent,4.38,unknown,unknown,1014,a,b
12625,Round,J,I1,0.51,Excellent,Excellent,Excellent,5.1,TN,STK,1014,b,b
12626,Round,G,VS1,0.3,Excellent,Excellent,Excellent,4.33,M,STK,1014,a,b
12627,Round,G,VS1,0.3,Excellent,Excellent,Excellent,4.29,M,STK,1014,a,b
12628,Round,E,VVS2,0.3,Very Good,Very Good,Excellent,4.21,unknown,unknown,1014,a,b
12629,Round,E,VVS2,0.3,Very Good,Excellent,Excellent,4.21,unknown,unknown,1014,a,b
12630,Round,F,VS2,0.32,Excellent,Excellent,Excellent,4.39,M,TK,1014,a,b
12631,Round,F,VS2,0.32,Excellent,Excellent,Excellent,4.41,M,TK,1014,a,b
12632,Oval,F,VVS2,0.34,unknown,Very Good,Excellent,3.82,unknown,unknown,1014,a,b
12633,Emerald,D,VVS1,0.3,unknown,Very Good,Very Good,3.47,M,STK,1014,a,b
12634,Round,F,VS2,0.32,Excellent,Excellent,Excellent,4.39,M,STK,1014,a,b
12635,Round,D,SI2,0.36,Excellent,Excellent,Excellent,4.59,unknown,unknown,1014,a,b
12636,Round,H,VS1,0.36,Excellent,Excellent,Excellent,4.56,unknown,unknown,1014,a,b
12637,Round,E,VVS2,0.3,Excellent,Excellent,Excellent,4.28,unknown,unknown,1014,a,b
12638,Round,E,SI1,0.34,Very Good,Excellent,Very Good,4.56,STK,VTN,1014,a,b
12639,Round,E,VS2,0.3,Excellent,Excellent,Excellent,4.31,M,STK,1014,a,b
12640,Round,E,VVS2,0.3,Excellent,Excellent,Very Good,4.31,M,M,1014,a,b
12641,Round,I,VVS2,0.34,Excellent,Excellent,Very Good,4.49,M,STK,1014,a,b
12642,Round,F,VS2,0.32,Excellent,Excellent,Very Good,4.41,TN,STK,1014,a,b
12643,Round,E,VVS2,0.3,Excellent,Excellent,Very Good,4.31,TN,M,1014,a,b
12644,Round,D,VVS1,0.32,Excellent,Excellent,Very Good,4.47,M,STK,1014,a,b
12645,Round,J,VVS2,0.36,Excellent,Excellent,Excellent,4.55,unknown,unknown,1014,a,b
12646,Round,D,VS1,0.3,Excellent,Very Good,Excellent,4.31,unknown,unknown,1014,a,b
12647,Round,D,VS1,0.3,Excellent,Very Good,Excellent,4.29,M,STK,1014,a,b
12648,Round,E,VS2,0.3,Excellent,Excellent,Excellent,4.28,M,STK,1014,a,b
12649,Round,F,VS1,0.3,Excellent,Excellent,Excellent,4.27,M,STK,1014,a,b
12650,Round,E,VS2,0.3,Excellent,Excellent,Excellent,4.28,M,STK,1014,a,b
12651,Round,E,VVS2,0.3,Excellent,Excellent,Excellent,4.3,M,STK,1014,a,b
12652,Round,K,VVS1,0.41,Very Good,Excellent,Excellent,4.65,TK,TK,1014,b,b
12653,Round,F,VVS2,0.3,Very Good,Excellent,Excellent,4.19,STK,TK,1014,a,b
12654,Round,D,VS1,0.3,Excellent,Very Good,Excellent,4.31,M,STK,1014,a,b
12655,Round,H,VVS1,0.3,Excellent,Excellent,Excellent,4.31,M,STK,1014,a,b
12656,Round,F,VVS2,0.27,Excellent,Excellent,Excellent,4.14,STK,STK,1014,a,b
12657,Round,F,VS1,0.3,Excellent,Excellent,Excellent,4.33,M,STK,1014,a,b
12658,Round,G,VVS1,0.3,Excellent,Excellent,Excellent,4.34,M,STK,1014,a,b
12659,Round,G,VVS2,0.3,Excellent,Excellent,Excellent,4.33,M,STK,1014,a,b
12660,Round,G,VVS1,0.3,Excellent,Excellent,Excellent,4.29,TN,STK,1014,a,b
12661,Round,G,VVS1,0.3,Excellent,Very Good,Excellent,4.29,M,STK,1014,a,b
12662,Round,H,VS2,0.33,Excellent,Very Good,Very Good,4.45,STK,M,1014,a,b
12663,Round,E,VVS2,0.31,Excellent,Excellent,Excellent,4.4,M,STK,1016,a,b
12664,Round,D,VS1,0.31,Excellent,Excellent,Excellent,4.34,M,M,1016,a,b
12665,Round,G,VS2,0.32,Excellent,Excellent,Excellent,4.37,unknown,unknown,1016,a,b
12666,Round,I,VVS2,0.31,Excellent,Excellent,Excellent,4.35,M,M,1016,a,b
12667,Round,M,SI1,0.5,Very Good,Very Good,Excellent,5.09,unknown,unknown,1016,b,b
12668,Round,L,SI2,0.5,Excellent,Excellent,Excellent,5.16,M,M,1016,b,b
12669,Round,E,VS2,0.32,Excellent,Excellent,Excellent,4.4,M,STK,1016,a,b
12670,Round,D,VVS2,0.3,Very Good,Very Good,Excellent,4.23,STK,TK,1016,a,b
12671,Round,D,VVS2,0.3,Very Good,Very Good,Excellent,4.27,STK,TK,1016,a,b
12672,Round,F,VVS1,0.3,Excellent,Very Good,Excellent,4.31,M,STK,1016,a,b
12673,Round,D,VVS2,0.3,Very Good,Very Good,Very Good,4.23,M,STK,1016,a,b
12674,Round,F,VVS1,0.3,Very Good,Excellent,Very Good,4.2,STK,TK,1016,a,b
12675,Round,F,VVS1,0.3,Very Good,Very Good,Very Good,4.23,STK,TK,1016,a,b
12676,Round,H,VVS1,0.34,Very Good,Excellent,Excellent,4.47,M,STK,1016,a,b
12677,Round,G,VS2,0.31,Excellent,Excellent,Excellent,4.31,unknown,unknown,1016,a,b
12678,Pear,G,VS2,0.36,unknown,Very Good,Very Good,3.98,M,VTK,1016,b,b
12679,Round,G,VS2,0.3,Excellent,Excellent,Excellent,4.36,unknown,unknown,1016,a,b
12680,Round,I,IF,0.3,Excellent,Excellent,Excellent,4.32,unknown,unknown,1016,a,b
12681,Round,E,SI1,0.31,Excellent,Excellent,Excellent,4.34,unknown,unknown,1016,a,b
12682,Round,H,VS1,0.35,Excellent,Excellent,Excellent,4.63,TN,STK,1016,a,b
12683,Round,D,VVS2,0.3,Very Good,Excellent,Excellent,4.29,unknown,unknown,1016,a,b
12684,Round,E,VS2,0.32,Excellent,Excellent,Excellent,4.37,M,STK,1016,a,b
12685,Round,D,VVS2,0.26,Excellent,Excellent,Excellent,4.1,M,STK,1016,a,b
12686,Round,D,VVS1,0.25,Excellent,Excellent,Excellent,4.1,M,STK,1016,a,b
12687,Round,E,VS2,0.3,Excellent,Excellent,Excellent,4.3,M,STK,1016,a,b
12688,Round,F,VVS1,0.3,Excellent,Excellent,Excellent,4.3,M,STK,1016,a,b
12689,Round,F,VVS1,0.26,Excellent,Excellent,Excellent,4.1,M,STK,1016,a,b
12690,Round,E,VVS2,0.25,Excellent,Excellent,Excellent,4.02,unknown,unknown,1016,a,b
12691,Round,F,VVS1,0.25,Excellent,Excellent,Excellent,4.02,M,STK,1016,a,b
12692,Round,E,VVS2,0.25,Excellent,Excellent,Excellent,4.05,unknown,unknown,1016,a,b
12693,Oval,E,VS1,0.31,unknown,Very Good,Very Good,3.58,STK,VTK,1016,a,b
12694,Round,L,VS2,0.5,Excellent,Excellent,Excellent,5.1,unknown,unknown,1016,b,b
12695,Round,G,VS2,0.3,Excellent,Excellent,Excellent,4.41,unknown,unknown,1016,a,b
12696,Round,F,IF,0.25,Excellent,Excellent,Excellent,4.07,M,STK,1016,a,b
12697,Marquise,H,VVS1,0.37,unknown,Very Good,Excellent,3.64,unknown,unknown,1016,a,b
12698,Round,E,VVS2,0.31,Very Good,Excellent,Excellent,4.33,unknown,unknown,1016,a,b
12699,Round,G,VS2,0.33,Excellent,Excellent,Excellent,4.42,M,STK,1016,a,b
12700,Round,F,VS1,0.3,Excellent,Excellent,Excellent,4.34,TN,M,1016,a,b
12701,Round,G,SI1,0.34,Excellent,Excellent,Excellent,4.45,unknown,unknown,1016,a,b
12702,Round,F,VS1,0.33,Excellent,Excellent,Very Good,4.49,STK,TN,1016,a,b
12703,Round,D,VVS2,0.3,Very Good,Excellent,Excellent,4.26,STK,VTN,1016,a,b
12704,Round,J,IF,0.35,Excellent,Excellent,Excellent,4.51,unknown,unknown,1016,a,b
12705,Round,G,VS1,0.3,Excellent,Excellent,Excellent,4.3,M,STK,1016,a,b
12706,Round,G,VVS2,0.32,Excellent,Excellent,Very Good,4.38,M,STK,1016,a,b
12707,Round,F,VS2,0.33,Excellent,Excellent,Excellent,4.43,M,STK,1016,a,b
12708,Round,F,VVS1,0.25,Excellent,Excellent,Excellent,4.03,M,STK,1016,a,b
12709,Round,H,VVS2,0.35,Excellent,Excellent,Excellent,4.57,M,STK,1018,a,b
12710,Round,D,I1,0.44,Excellent,Excellent,Excellent,5.0,M,M,1018,b,b
12711,Round,L,VS2,0.46,Excellent,Excellent,Excellent,4.99,M,STK,1018,b,b
12712,Pear,K,VS2,0.52,unknown,Excellent,Very Good,4.36,unknown,unknown,1018,b,b
