,cut,color,clarity,carat_weight,cut_quality,symmetry,polish,meas_width,girdle_min,girdle_max,total_sales_price,chosen_class,actual_class
5548,Round,D,SI2,0.3,Very Good,Excellent,Excellent,4.26,unknown,unknown,798,a,a
5549,Round,D,SI2,0.3,Excellent,Very Good,Very Good,4.3,unknown,unknown,798,a,a
5550,Round,D,SI2,0.3,Very Good,Very Good,Excellent,4.27,unknown,unknown,798,a,a
5551,Round,D,SI2,0.3,Excellent,Excellent,Excellent,4.38,M,STK,798,a,a
5552,Round,D,SI2,0.3,Excellent,Very Good,Very Good,4.3,TN,STK,798,a,a
5553,Round,I,SI1,0.3,Excellent,Excellent,Excellent,4.39,TN,M,798,a,a
5554,Round,G,SI1,0.3,Excellent,Excellent,Excellent,4.31,M,STK,798,a,a
5555,Round,D,SI2,0.3,Excellent,Excellent,Excellent,4.34,M,STK,798,a,a
5556,Round,I,SI1,0.3,Excellent,Excellent,Excellent,4.32,M,STK,798,a,a
5557,Round,K,VVS2,0.3,Excellent,Excellent,Excellent,4.3,M,STK,798,a,a
5558,Round,D,SI2,0.3,Very Good,Very Good,Very Good,4.36,M,TK,798,a,a
5559,Round,D,SI2,0.3,Excellent,Very Good,Excellent,4.34,M,STK,798,a,a
5560,Round,D,SI2,0.3,Excellent,Excellent,Excellent,4.29,M,STK,798,a,a
5561,Round,D,SI2,0.3,Very Good,Very Good,Very Good,4.19,STK,TK,798,a,a
5562,Round,F,SI2,0.35,Excellent,Excellent,Excellent,4.5,M,STK,798,a,a
5563,Round,G,SI1,0.3,Excellent,Excellent,Excellent,4.34,unknown,unknown,798,a,a
5564,Round,D,SI2,0.3,Very Good,Very Good,Excellent,4.22,unknown,unknown,798,a,a
5565,Round,D,SI2,0.3,Excellent,Excellent,Excellent,4.33,unknown,unknown,798,a,a
5566,Round,J,VVS1,0.3,Very Good,Excellent,Excellent,4.2,unknown,unknown,798,a,a
5567,Round,K,VVS1,0.34,Excellent,Excellent,Excellent,4.47,M,STK,798,a,a
5568,Round,D,SI2,0.3,Very Good,Excellent,Excellent,4.4,M,STK,798,a,a
5569,Round,G,SI2,0.3,Excellent,Excellent,Excellent,4.29,TN,M,798,a,a
5570,Round,D,SI2,0.3,Excellent,Very Good,Excellent,4.32,unknown,unknown,798,a,a
5571,Emerald,E,VS2,0.3,unknown,Very Good,Very Good,3.24,TK,VTK,798,b,a
5572,Round,D,SI2,0.3,Excellent,Excellent,Excellent,4.33,unknown,unknown,798,a,a
5573,Round,D,SI2,0.3,Excellent,Excellent,Excellent,4.35,unknown,unknown,798,a,a
5574,Marquise,E,VS2,0.3,unknown,Very Good,Excellent,3.61,unknown,unknown,798,a,a
5575,Emerald,F,VS1,0.3,unknown,Very Good,Excellent,3.32,TK,VTK,798,b,a
5576,Round,G,SI1,0.3,Excellent,Excellent,Excellent,4.29,unknown,unknown,798,a,a
5577,Round,I,VS2,0.3,Excellent,Excellent,Excellent,4.27,unknown,unknown,798,a,a
5578,Pear,F,VS2,0.3,unknown,Very Good,Very Good,3.72,unknown,unknown,798,a,a
5579,Emerald,D,VVS2,0.27,unknown,Very Good,Very Good,3.02,unknown,unknown,798,a,a
5580,Round,E,VVS1,0.22,Excellent,Excellent,Excellent,3.92,unknown,unknown,798,a,a
5581,Oval,D,VVS2,0.23,unknown,Very Good,Very Good,3.45,unknown,unknown,798,a,a
5582,Round,E,VVS1,0.22,Excellent,Excellent,Excellent,3.87,unknown,unknown,798,a,a
5583,Round,E,SI2,0.31,Excellent,Excellent,Excellent,4.34,STK,TN,798,a,a
5584,Round,D,SI2,0.3,Excellent,Excellent,Excellent,4.28,STK,TN,798,a,a
5585,Round,H,VVS2,0.31,Excellent,Excellent,Excellent,4.34,STK,M,798,a,a
5586,Round,E,VVS1,0.19,Excellent,Excellent,Excellent,3.7,M,STK,798,a,a
5587,Round,E,VVS2,0.19,Excellent,Excellent,Excellent,3.7,M,STK,798,a,a
5588,Round,F,VVS1,0.19,Excellent,Excellent,Excellent,3.7,STK,STK,798,a,a
5589,Princess,G,VS2,0.34,unknown,Very Good,Very Good,3.81,STK,TK,798,a,a
5590,Round,J,VVS1,0.3,Excellent,Excellent,Excellent,4.31,TN,M,798,a,a
5591,Round,G,SI1,0.3,Excellent,Excellent,Excellent,4.29,unknown,unknown,798,a,a
5592,Round,F,SI2,0.34,Excellent,Excellent,Excellent,4.48,M,STK,798,a,a
5593,Emerald,G,VVS2,0.3,unknown,Very Good,Very Good,3.14,TK,XTK,798,b,a
5594,Round,G,SI1,0.3,Very Good,Very Good,Excellent,4.21,STK,TK,798,a,a
5595,Round,D,SI2,0.3,Excellent,Very Good,Excellent,4.31,M,STK,798,a,a
5596,Round,I,VS2,0.3,Excellent,Very Good,Very Good,4.27,unknown,unknown,798,a,a
5597,Round,D,SI1,0.3,Very Good,Very Good,Excellent,4.35,TN,TK,798,a,a
5598,Round,E,IF,0.2,Excellent,Excellent,Excellent,3.79,M,STK,798,a,a
5599,Heart,D,SI1,0.31,unknown,Very Good,Excellent,4.7,unknown,unknown,798,b,a
5600,Emerald,I,VVS2,0.35,unknown,Excellent,Very Good,3.35,STK,VTK,798,b,a
5601,Round,D,VS1,0.24,Excellent,Excellent,Excellent,4.01,M,STK,798,a,a
5602,Round,E,SI2,0.31,Excellent,Excellent,Excellent,4.32,STK,STK,798,a,a
5603,Round,I,VS2,0.32,Excellent,Excellent,Excellent,4.38,M,STK,798,a,a
5604,Round,H,SI1,0.3,Excellent,Excellent,Very Good,4.32,STK,STK,800,a,a
5605,Round,K,SI2,0.41,Excellent,Excellent,Excellent,4.81,unknown,unknown,800,b,a
5606,Round,E,SI2,0.3,Excellent,Very Good,Excellent,4.27,M,STK,800,a,a
5607,Round,H,SI1,0.3,Very Good,Very Good,Very Good,4.22,unknown,unknown,800,a,a
5608,Round,I,SI2,0.4,Very Good,Very Good,Very Good,4.71,STK,TK,800,b,a
5609,Round,G,SI2,0.32,Excellent,Excellent,Excellent,4.39,STK,STK,800,a,a
5610,Round,G,SI2,0.36,Excellent,Very Good,Very Good,4.62,unknown,unknown,800,a,a
5611,Round,E,SI2,0.3,Very Good,Very Good,Very Good,4.24,M,TK,800,a,a
5612,Round,E,SI2,0.3,Very Good,Very Good,Very Good,4.19,STK,TK,800,a,a
5613,Round,E,VVS2,0.23,Excellent,Excellent,Excellent,4.0,M,STK,800,a,a
5614,Round,M,VS1,0.5,Excellent,Very Good,Excellent,5.06,M,STK,800,b,a
5615,Round,F,SI2,0.3,Excellent,Excellent,Excellent,4.36,unknown,unknown,800,a,a
5616,Round,E,SI2,0.3,Excellent,Excellent,Excellent,4.33,M,STK,800,a,a
5617,Round,E,SI2,0.3,Excellent,Excellent,Excellent,4.29,M,STK,800,a,a
5618,Round,E,SI2,0.3,Excellent,Excellent,Excellent,4.34,STK,STK,800,a,a
5619,Round,E,SI2,0.3,Excellent,Excellent,Excellent,4.28,M,TK,800,a,a
5620,Round,E,SI2,0.3,Excellent,Excellent,Excellent,4.28,M,TK,800,a,a
5621,Round,F,SI2,0.3,Excellent,Excellent,Excellent,4.37,unknown,unknown,800,a,a
5622,Round,H,SI1,0.3,Very Good,Very Good,Excellent,4.19,unknown,unknown,800,a,a
5623,Round,D,VS2,0.3,Very Good,Very Good,Excellent,4.28,M,STK,800,a,a
5624,Round,D,VVS1,0.21,Excellent,Excellent,Excellent,3.91,unknown,unknown,800,a,a
5625,Round,H,SI1,0.3,Very Good,Very Good,Excellent,4.22,unknown,unknown,800,a,a
5626,Round,H,IF,0.23,Excellent,Excellent,Excellent,3.99,unknown,unknown,800,a,a
5627,Emerald,E,VS1,0.3,unknown,Very Good,Very Good,3.28,TK,VTK,800,b,a
5628,Emerald,E,VS1,0.3,unknown,Very Good,Very Good,3.39,STK,TK,800,a,a
5629,Round,H,SI1,0.3,Very Good,Very Good,Excellent,4.21,unknown,unknown,800,a,a
5630,Round,I,VVS2,0.3,Very Good,Excellent,Excellent,4.22,TK,STK,800,a,a
5631,Emerald,G,VVS1,0.3,unknown,Very Good,Excellent,3.41,STK,TK,800,a,a
5632,Emerald,F,VVS2,0.3,unknown,Very Good,Very Good,3.29,VTK,XTK,800,b,a
5633,Round,I,VVS2,0.3,Very Good,Very Good,Excellent,4.33,TK,STK,800,a,a
5634,Round,I,VVS2,0.3,Very Good,Very Good,Excellent,4.22,TK,STK,800,a,a
5635,Round,D,VVS1,0.2,Excellent,Very Good,Very Good,3.79,M,STK,800,a,a
5636,Emerald,F,VS1,0.31,unknown,Very Good,Very Good,3.34,unknown,unknown,800,a,a
5637,Round,H,VS1,0.3,Very Good,Very Good,Very Good,4.2,unknown,unknown,800,a,a
5638,Round,F,VVS1,0.2,Excellent,Excellent,Excellent,3.78,M,STK,800,a,a
5639,Round,E,VVS2,0.2,Excellent,Excellent,Excellent,3.81,M,STK,800,a,a
5640,Round,E,VVS2,0.2,Excellent,Excellent,Excellent,3.75,M,STK,800,a,a
5641,Round,D,VVS2,0.2,Excellent,Excellent,Excellent,3.8,M,STK,800,a,a
5642,Round,D,VVS1,0.2,Excellent,Excellent,Excellent,3.76,STK,STK,800,a,a
5643,Round,D,VVS2,0.2,Excellent,Excellent,Excellent,3.78,M,STK,800,a,a
5644,Round,D,VVS1,0.2,Excellent,Excellent,Excellent,3.77,M,M,800,a,a
5645,Round,E,VVS2,0.2,Excellent,Excellent,Excellent,3.83,M,STK,800,a,a
5646,Round,F,VVS2,0.2,Excellent,Excellent,Excellent,3.78,M,STK,800,a,a
5647,Round,E,VVS2,0.2,Excellent,Excellent,Excellent,3.82,M,M,800,a,a
5648,Round,E,VVS2,0.2,Excellent,Excellent,Excellent,3.78,STK,STK,800,a,a
5649,Round,F,VVS2,0.2,Excellent,Excellent,Excellent,3.76,M,STK,800,a,a
5650,Round,F,VVS2,0.2,Excellent,Excellent,Excellent,3.76,M,STK,800,a,a
5651,Round,D,VVS2,0.2,Excellent,Excellent,Excellent,3.75,M,STK,800,a,a
5652,Round,D,VVS2,0.2,Excellent,Excellent,Excellent,3.74,M,STK,800,a,a
5653,Round,J,VVS2,0.3,Excellent,Excellent,Very Good,4.31,TN,M,800,a,a
5654,Round,J,VVS2,0.3,Excellent,Excellent,Very Good,4.3,M,STK,800,a,a
5655,Round,F,VVS2,0.2,Excellent,Excellent,Excellent,3.76,STK,STK,800,a,a
5656,Round,H,SI1,0.3,Excellent,Very Good,Excellent,4.27,M,STK,800,a,a
5657,Round,D,VVS1,0.21,Excellent,Excellent,Excellent,3.86,M,STK,800,a,a
5658,Round,E,SI2,0.3,Excellent,Excellent,Excellent,4.33,unknown,unknown,800,a,a
5659,Round,H,VVS2,0.3,Excellent,Excellent,Excellent,4.29,M,STK,800,a,a
5660,Round,E,VVS2,0.23,Excellent,Excellent,Excellent,3.97,M,STK,800,a,a
5661,Round,F,VVS2,0.23,Excellent,Excellent,Excellent,3.98,M,STK,800,a,a
5662,Round,F,VVS2,0.23,Excellent,Excellent,Excellent,3.98,M,STK,800,a,a
5663,Round,F,VS2,0.3,Very Good,Very Good,Excellent,4.21,STK,TK,800,a,a
5664,Round,F,VS1,0.3,Excellent,Excellent,Very Good,4.3,unknown,unknown,802,a,a
5665,Round,D,SI2,0.31,Excellent,Excellent,Excellent,4.42,M,STK,802,a,a
5666,Round,J,SI1,0.33,Excellent,Excellent,Excellent,4.44,STK,STK,802,a,a
5667,Round,L,VVS1,0.33,Excellent,Excellent,Excellent,4.4,M,STK,802,a,a
5668,Round,E,VS2,0.26,Excellent,Excellent,Excellent,4.14,M,STK,802,a,a
5669,Pear,G,VS1,0.31,unknown,Very Good,Excellent,3.79,M,VTK,802,b,a
5670,Round,E,VVS2,0.23,Excellent,Excellent,Excellent,3.95,unknown,unknown,802,a,a
5671,Round,E,VS1,0.21,Excellent,Excellent,Excellent,3.81,M,M,802,a,a
5672,Oval,E,VS2,0.3,unknown,Excellent,Very Good,3.86,unknown,unknown,802,a,a
5673,Princess,G,VS1,0.3,unknown,Very Good,Excellent,3.69,unknown,unknown,802,a,a
5674,Princess,D,VS2,0.3,unknown,Very Good,Very Good,3.64,unknown,unknown,802,a,a
5675,Round,I,IF,0.3,Excellent,Excellent,Excellent,4.4,unknown,unknown,802,a,a
5676,Pear,F,VS1,0.31,unknown,Very Good,Excellent,3.75,unknown,unknown,802,a,a
5677,Round,E,SI1,0.3,Excellent,Very Good,Excellent,4.33,unknown,unknown,802,a,a
5678,Round,E,SI1,0.3,Very Good,Very Good,Very Good,4.18,unknown,unknown,802,a,a
5679,Round,E,SI2,0.32,Excellent,Excellent,Excellent,4.37,unknown,unknown,802,a,a
5680,Pear,G,VVS1,0.25,unknown,Very Good,Very Good,3.58,unknown,unknown,802,a,a
5681,Round,F,SI2,0.31,Excellent,Excellent,Excellent,4.38,unknown,unknown,802,a,a
5682,Round,E,SI2,0.34,Excellent,Excellent,Very Good,4.48,unknown,unknown,802,a,a
5683,Round,H,VS1,0.3,Very Good,Very Good,Very Good,4.2,unknown,unknown,802,a,a
5684,Round,E,SI2,0.33,Excellent,Excellent,Excellent,4.45,STK,M,802,a,a
5685,Round,E,SI1,0.3,Excellent,Excellent,Excellent,4.29,TN,STK,802,a,a
5686,Emerald,F,VS1,0.31,unknown,Very Good,Very Good,3.28,unknown,unknown,802,a,a
5687,Round,K,VS2,0.41,Excellent,Excellent,Excellent,4.74,STK,STK,802,b,a
5688,Round,I,VVS1,0.27,Excellent,Excellent,Excellent,4.15,M,STK,802,a,a
5689,Round,F,SI1,0.29,Excellent,Very Good,Excellent,4.28,M,STK,802,a,a
5690,Round,E,SI1,0.31,Excellent,Excellent,Excellent,4.35,M,STK,802,a,a
5691,Round,J,VVS1,0.34,Excellent,Excellent,Excellent,4.49,M,STK,802,a,a
5692,Round,E,SI1,0.3,Very Good,Very Good,Excellent,4.21,STK,TK,802,a,a
5693,Round,G,SI1,0.32,Excellent,Excellent,Excellent,4.39,unknown,unknown,804,a,a
5694,Round,E,SI1,0.33,Excellent,Excellent,Excellent,4.45,unknown,unknown,804,a,a
5695,Round,K,SI1,0.4,Very Good,Excellent,Excellent,4.68,unknown,unknown,804,a,a
5696,Round,E,SI2,0.31,Excellent,Excellent,Excellent,4.41,unknown,unknown,804,a,a
5697,Round,I,SI1,0.31,Excellent,Excellent,Excellent,4.45,M,M,804,a,a
5698,Round,I,SI1,0.31,Excellent,Excellent,Excellent,4.39,M,M,804,a,a
5699,Round,I,SI1,0.31,Excellent,Excellent,Excellent,4.34,M,STK,804,a,a
5700,Round,L,VS1,0.4,Very Good,Very Good,Very Good,4.62,M,TK,804,a,a
5701,Round,J,VS2,0.33,Excellent,Excellent,Excellent,4.44,STK,STK,804,a,a
5702,Round,L,IF,0.33,Excellent,Excellent,Excellent,4.45,M,STK,804,a,a
5703,Round,I,SI2,0.35,Excellent,Excellent,Excellent,4.53,M,STK,804,a,a
5704,Round,K,VS1,0.4,Very Good,Very Good,Excellent,4.64,TN,TK,804,b,a
5705,Round,H,VVS1,0.3,Excellent,Excellent,Excellent,4.31,unknown,unknown,804,a,a
5706,Round,I,VVS2,0.3,Excellent,Very Good,Very Good,4.28,unknown,unknown,804,a,a
5707,Emerald,D,VS1,0.32,unknown,Very Good,Very Good,3.22,M,VTK,804,a,a
5708,Oval,E,VS1,0.26,unknown,Very Good,Very Good,3.63,unknown,unknown,804,a,a
5709,Pear,E,VS2,0.28,unknown,Very Good,Very Good,3.71,unknown,unknown,804,a,a
5710,Pear,D,VS2,0.3,unknown,Very Good,Very Good,3.73,unknown,unknown,804,a,a
5711,Round,F,VS2,0.25,Excellent,Excellent,Excellent,4.06,M,STK,804,a,a
5712,Round,D,IF,0.19,Excellent,Excellent,Excellent,3.74,TN,STK,804,a,a
5713,Round,E,SI1,0.3,Excellent,Excellent,Very Good,4.29,TN,STK,804,a,a
5714,Round,H,VS2,0.3,Excellent,Excellent,Very Good,4.32,M,STK,804,a,a
5715,Round,F,SI1,0.3,Excellent,Excellent,Excellent,4.38,M,STK,804,a,a
5716,Round,H,SI1,0.31,Excellent,Excellent,Excellent,4.34,M,STK,804,a,a
5717,Marquise,L,SI2,0.5,unknown,Very Good,Very Good,3.94,VTK,XTK,804,b,a
5718,Round,E,SI2,0.31,Excellent,Excellent,Excellent,4.45,unknown,unknown,804,a,a
5719,Round,D,SI2,0.32,Excellent,Excellent,Excellent,4.44,M,M,804,a,a
5720,Round,F,I1,0.4,Very Good,Excellent,Very Good,4.71,TN,STK,804,a,a
5721,Round,F,SI2,0.31,Excellent,Excellent,Excellent,4.33,unknown,unknown,804,a,a
5722,Round,G,SI1,0.32,Very Good,Excellent,Excellent,4.37,M,STK,804,a,a
5723,Round,E,VS2,0.3,Excellent,Very Good,Excellent,4.3,M,STK,804,a,a
5724,Round,G,SI1,0.32,Excellent,Excellent,Excellent,4.44,M,STK,804,a,a
5725,Round,I,VS1,0.3,Very Good,Very Good,Very Good,4.21,unknown,unknown,804,a,a
5726,Round,G,SI2,0.31,Excellent,Excellent,Excellent,4.32,M,STK,804,a,a
5727,Round,H,VS2,0.3,Excellent,Excellent,Excellent,4.31,M,STK,804,a,a
5728,Round,F,SI1,0.3,Very Good,Very Good,Excellent,4.2,unknown,unknown,804,a,a
5729,Round,I,VS2,0.31,Excellent,Excellent,Excellent,4.35,unknown,unknown,804,a,a
5730,Round,F,SI2,0.35,Excellent,Excellent,Excellent,4.51,unknown,unknown,804,a,a
5731,Round,G,SI2,0.36,Very Good,Excellent,Very Good,4.61,unknown,unknown,804,a,a
5732,Round,D,VVS1,0.23,Very Good,Very Good,Very Good,3.92,unknown,unknown,804,a,a
5733,Round,D,VVS1,0.23,Very Good,Very Good,Excellent,3.92,unknown,unknown,804,a,a
5734,Round,J,SI2,0.4,Excellent,Excellent,Excellent,4.76,M,STK,804,a,a
5735,Round,F,SI1,0.3,Excellent,Excellent,Excellent,4.41,unknown,unknown,804,a,a
5736,Round,D,VVS1,0.23,Very Good,Very Good,Excellent,3.86,unknown,unknown,804,a,a
5737,Oval,E,VVS1,0.23,unknown,Very Good,Very Good,3.42,unknown,unknown,804,a,a
5738,Pear,G,VVS1,0.25,unknown,Very Good,Very Good,3.48,unknown,unknown,804,a,a
5739,Round,D,VVS1,0.23,Very Good,Very Good,Very Good,3.87,unknown,unknown,804,a,a
5740,Pear,F,VS1,0.27,unknown,Very Good,Very Good,3.64,unknown,unknown,804,a,a
5741,Round,J,VS1,0.33,Excellent,Excellent,Excellent,4.5,unknown,unknown,804,a,a
5742,Round,F,VS1,0.26,Excellent,Excellent,Excellent,4.08,TN,STK,804,a,a
5743,Round,D,SI2,0.3,Very Good,Very Good,Very Good,4.23,unknown,unknown,804,a,a
5744,Round,F,SI1,0.3,Excellent,Excellent,Excellent,4.3,STK,STK,804,a,a
5745,Round,I,VS1,0.3,Very Good,Very Good,Excellent,4.2,STK,TK,804,a,a
5746,Emerald,G,VS1,0.33,unknown,Very Good,Very Good,3.22,VTK,XTK,804,b,a
5747,Round,I,VS1,0.3,Excellent,Very Good,Excellent,4.29,M,STK,804,a,a
5748,Round,E,SI2,0.31,Excellent,Excellent,Excellent,4.34,STK,M,804,a,a
5749,Round,H,VS2,0.3,Excellent,Very Good,Excellent,4.3,unknown,unknown,804,a,a
5750,Round,D,SI1,0.3,Excellent,Excellent,Excellent,4.32,M,STK,804,a,a
5751,Round,D,SI1,0.3,Excellent,Excellent,Excellent,4.26,M,STK,804,a,a
5752,Round,F,SI1,0.3,Excellent,Excellent,Excellent,4.28,M,STK,804,a,a
5753,Round,E,SI2,0.31,Excellent,Excellent,Excellent,4.41,M,STK,804,a,a
5754,Round,I,VS1,0.3,Excellent,Excellent,Excellent,4.27,M,STK,804,a,a
5755,Round,F,SI1,0.3,Excellent,Excellent,Excellent,4.32,unknown,unknown,804,a,a
5756,Round,F,SI1,0.3,Very Good,Very Good,Very Good,4.2,unknown,unknown,804,a,a
5757,Round,L,VS1,0.4,Very Good,Very Good,Excellent,4.62,STK,TK,804,b,a
5758,Round,K,VVS1,0.33,Excellent,Excellent,Excellent,4.41,STK,STK,804,a,a
5759,Round,F,VS2,0.3,Very Good,Very Good,Very Good,4.25,unknown,unknown,806,a,a
5760,Round,F,SI2,0.3,Excellent,Very Good,Very Good,4.27,M,STK,806,a,a
5761,Round,J,VS1,0.3,Excellent,Excellent,Excellent,4.34,M,STK,806,a,a
5762,Round,K,VS1,0.34,Excellent,Excellent,Excellent,4.59,TN,M,806,a,a
5763,Round,F,SI2,0.3,Excellent,Very Good,Excellent,4.34,M,STK,806,a,a
5764,Round,F,SI2,0.3,Excellent,Very Good,Excellent,4.28,M,STK,806,a,a
5765,Round,F,SI2,0.3,Excellent,Very Good,Excellent,4.28,M,STK,806,a,a
5766,Round,F,SI2,0.3,Excellent,Very Good,Excellent,4.28,M,STK,806,a,a
5767,Round,H,VS1,0.3,Very Good,Very Good,Excellent,4.29,M,STK,806,a,a
5768,Round,L,VVS2,0.42,Excellent,Excellent,Very Good,4.82,unknown,unknown,806,b,a
5769,Round,D,SI1,0.3,Excellent,Excellent,Excellent,4.31,TN,STK,806,a,a
5770,Round,M,VVS2,0.31,Excellent,Excellent,Excellent,0.0,unknown,unknown,806,c,a
5771,Pear,G,VS2,0.32,unknown,Excellent,Very Good,3.78,unknown,unknown,806,a,a
5772,Round,F,VVS2,0.25,Very Good,Very Good,Very Good,4.05,unknown,unknown,806,a,a
5773,Emerald,D,VS1,0.3,unknown,Very Good,Excellent,3.17,STK,VTK,806,b,a
5774,Round,D,SI1,0.3,Very Good,Excellent,Excellent,4.26,unknown,unknown,806,a,a
5775,Round,D,IF,0.18,Excellent,Excellent,Excellent,3.67,unknown,unknown,806,a,a
5776,Round,D,SI1,0.31,Excellent,Excellent,Excellent,4.32,M,STK,806,a,a
5777,Round,H,VS1,0.3,Very Good,Very Good,Excellent,4.4,STK,TK,806,a,a
5778,Round,G,VS2,0.3,Very Good,Very Good,Excellent,4.44,M,STK,806,a,a
5779,Round,D,SI1,0.3,Excellent,Very Good,Excellent,4.36,M,STK,806,a,a
5780,Round,F,SI2,0.3,Excellent,Excellent,Excellent,4.29,unknown,unknown,806,a,a
5781,Round,E,SI2,0.3,Very Good,Very Good,Very Good,4.21,unknown,unknown,806,a,a
5782,Round,E,SI1,0.3,Excellent,Excellent,Excellent,4.38,M,STK,806,a,a
5783,Round,G,VVS1,0.25,Very Good,Excellent,Excellent,4.05,unknown,unknown,806,a,a
5784,Oval,E,VVS1,0.23,unknown,Very Good,Very Good,3.44,unknown,unknown,806,a,a
5785,Oval,E,VVS1,0.23,unknown,Very Good,Very Good,3.47,unknown,unknown,806,a,a
5786,Round,H,VVS2,0.25,Excellent,Excellent,Excellent,4.04,unknown,unknown,806,a,a
5787,Round,E,IF,0.21,Excellent,Excellent,Excellent,3.82,unknown,unknown,806,a,a
5788,Round,H,VVS2,0.3,Very Good,Excellent,Excellent,4.2,unknown,unknown,806,a,a
5789,Round,H,VS1,0.3,Excellent,Excellent,Excellent,4.29,STK,M,806,a,a
5790,Round,E,SI2,0.3,Excellent,Excellent,Excellent,4.36,unknown,unknown,806,a,a
5791,Oval,E,VVS1,0.23,unknown,Very Good,Very Good,3.51,unknown,unknown,806,a,a
5792,Princess,E,VVS1,0.24,unknown,Very Good,Very Good,3.38,unknown,unknown,806,a,a
5793,Round,H,VVS2,0.3,Very Good,Very Good,Excellent,4.22,unknown,unknown,806,a,a
5794,Oval,F,VS2,0.3,unknown,Very Good,Excellent,3.82,unknown,unknown,806,a,a
5795,Round,E,SI2,0.3,Excellent,Excellent,Excellent,4.31,unknown,unknown,806,a,a
5796,Round,E,SI2,0.3,Excellent,Excellent,Excellent,4.31,unknown,unknown,806,a,a
5797,Round,E,IF,0.21,Excellent,Excellent,Excellent,3.84,unknown,unknown,806,a,a
5798,Emerald,D,VS1,0.3,unknown,Very Good,Very Good,3.03,TK,VTK,806,b,a
5799,Round,E,SI1,0.3,Very Good,Very Good,Excellent,4.27,TK,STK,806,a,a
5800,Emerald,E,VS1,0.3,unknown,Very Good,Very Good,3.35,TN,TK,806,a,a
5801,Round,D,VS2,0.24,Excellent,Excellent,Excellent,3.97,M,STK,806,a,a
5802,Round,F,IF,0.23,Excellent,Excellent,Excellent,3.97,M,STK,806,a,a
5803,Round,H,VS2,0.31,Excellent,Excellent,Excellent,4.42,M,STK,806,a,a
5804,Round,F,SI1,0.31,Excellent,Excellent,Excellent,4.33,STK,STK,806,a,a
5805,Round,E,SI1,0.3,Excellent,Excellent,Excellent,4.29,M,STK,806,a,a
5806,Round,F,SI1,0.3,Very Good,Very Good,Excellent,4.35,unknown,unknown,806,a,a
5807,Round,F,SI1,0.31,Excellent,Excellent,Excellent,4.32,unknown,unknown,806,a,a
5808,Round,D,SI1,0.3,Excellent,Excellent,Excellent,4.27,M,STK,806,a,a
5809,Round,D,VVS2,0.23,Excellent,Excellent,Excellent,3.93,M,STK,806,a,a
5810,Round,H,SI1,0.3,Excellent,Excellent,Excellent,4.31,M,STK,806,a,a
5811,Round,E,VVS2,0.23,Excellent,Excellent,Excellent,3.98,TN,STK,806,a,a
5812,Round,F,VS1,0.24,Excellent,Excellent,Excellent,4.03,M,STK,806,a,a
5813,Round,J,VS1,0.31,Excellent,Excellent,Excellent,4.35,unknown,unknown,808,a,a
5814,Heart,E,SI1,0.32,unknown,Excellent,Very Good,4.69,unknown,unknown,808,b,a
5815,Round,G,VS2,0.31,Excellent,Excellent,Excellent,4.38,unknown,unknown,808,a,a
5816,Round,K,IF,0.33,Excellent,Excellent,Excellent,0.0,unknown,unknown,808,c,a
5817,Emerald,H,VS1,0.33,unknown,Very Good,Excellent,3.36,unknown,unknown,808,a,a
5818,Round,J,VS2,0.3,Excellent,Excellent,Excellent,4.26,M,STK,808,a,a
5819,Round,J,IF,0.32,Excellent,Excellent,Excellent,4.37,M,STK,808,a,a
5820,Round,E,SI2,0.34,Excellent,Excellent,Excellent,4.55,M,STK,808,a,a
5821,Round,I,VVS2,0.31,Excellent,Excellent,Excellent,4.31,TN,STK,808,a,a
5822,Round,I,VVS2,0.31,Excellent,Excellent,Excellent,4.37,M,STK,808,a,a
5823,Round,F,VS2,0.25,Excellent,Excellent,Excellent,4.08,M,STK,808,a,a
5824,Round,D,SI1,0.25,Excellent,Excellent,Excellent,4.09,M,STK,808,a,a
5825,Round,L,VS2,0.4,Excellent,Excellent,Excellent,4.72,M,STK,808,a,a
5826,Round,F,SI2,0.36,Excellent,Excellent,Excellent,4.6,unknown,unknown,808,a,a
5827,Round,D,VS2,0.27,Excellent,Excellent,Excellent,4.2,M,STK,808,a,a
5828,Pear,E,VS2,0.3,unknown,Very Good,Very Good,3.64,unknown,unknown,808,a,a
5829,Round,H,VS1,0.3,Excellent,Excellent,Excellent,4.33,unknown,unknown,808,a,a
5830,Round,H,VS2,0.32,Excellent,Excellent,Excellent,4.38,M,STK,808,a,a
5831,Round,H,VS1,0.31,Excellent,Excellent,Excellent,4.4,TN,M,808,a,a
5832,Round,I,SI2,0.4,Very Good,Very Good,Excellent,4.63,M,TK,808,b,a
5833,Round,E,SI2,0.32,Excellent,Excellent,Very Good,4.37,TN,VTK,808,a,a
5834,Round,D,SI2,0.36,Very Good,Excellent,Very Good,4.55,unknown,unknown,808,a,a
5835,Oval,K,VVS1,0.43,unknown,Very Good,Very Good,4.38,STK,TK,808,b,a
5836,Round,H,VS1,0.3,Excellent,Very Good,Very Good,4.33,M,STK,808,a,a
5837,Round,H,VS1,0.3,Excellent,Very Good,Excellent,4.29,M,STK,808,a,a
5838,Round,K,VVS1,0.41,Excellent,Excellent,Excellent,4.75,unknown,unknown,808,b,a
5839,Round,G,VS2,0.3,Very Good,Very Good,Excellent,4.27,M,TK,808,a,a
