,cut,color,clarity,carat_weight,cut_quality,symmetry,polish,meas_width,girdle_min,girdle_max,total_sales_price,chosen_class,actual_class
6374,Round,D,VVS2,0.23,Excellent,Excellent,Excellent,3.93,M,STK,842,a,a
6375,Round,F,VVS1,0.23,Excellent,Excellent,Excellent,4.01,M,STK,842,a,a
6376,Round,F,VVS2,0.23,Excellent,Excellent,Excellent,3.98,STK,STK,842,a,a
6377,Round,E,VVS2,0.23,Excellent,Excellent,Excellent,3.97,M,STK,842,a,a
6378,Round,F,VVS2,0.23,Excellent,Excellent,Excellent,3.95,M,STK,842,a,a
6379,Round,E,VVS2,0.23,Excellent,Excellent,Excellent,4.01,M,STK,842,a,a
6380,Round,D,VVS2,0.23,Excellent,Excellent,Excellent,3.93,M,STK,842,a,a
6381,Round,E,VVS2,0.23,Excellent,Excellent,Excellent,3.94,M,STK,842,a,a
6382,Round,D,VVS2,0.23,Excellent,Excellent,Excellent,3.95,M,STK,842,a,a
6383,Round,F,VVS2,0.23,Excellent,Excellent,Excellent,3.98,M,STK,842,a,a
6384,Round,E,VVS2,0.23,Excellent,Excellent,Excellent,3.95,M,STK,842,a,a
6385,Round,E,VVS2,0.23,Excellent,Excellent,Excellent,4.01,TN,STK,842,a,a
6386,Round,E,VVS2,0.23,Excellent,Excellent,Excellent,3.95,M,STK,842,a,a
6387,Round,E,VVS2,0.23,Excellent,Excellent,Excellent,4.0,M,STK,842,a,a
6388,Round,F,VS1,0.3,Excellent,Excellent,Very Good,4.3,M,STK,842,a,a
6389,Round,E,VVS2,0.3,Very Good,Very Good,Very Good,4.21,STK,TK,842,a,a
6390,Round,F,VVS1,0.23,Excellent,Excellent,Excellent,3.94,M,STK,842,a,a
6391,Round,E,SI2,0.31,Excellent,Excellent,Excellent,4.41,unknown,unknown,808,a,a
6392,Round,E,VS1,0.27,Very Good,Excellent,Excellent,4.17,STK,VTN,808,a,a
6393,Princess,F,VS2,0.33,unknown,Very Good,Excellent,3.65,unknown,unknown,808,a,a
6394,Round,E,VVS2,0.23,Excellent,Excellent,Excellent,4.04,TN,M,808,a,a
6395,Round,F,VVS2,0.24,Excellent,Excellent,Excellent,4.0,M,STK,808,a,a
6396,Round,E,VS1,0.23,Excellent,Excellent,Excellent,3.94,M,STK,808,a,a
6397,Round,I,VS1,0.32,Excellent,Excellent,Excellent,4.38,M,STK,808,a,a
6398,Round,E,SI2,0.33,Excellent,Excellent,Excellent,4.51,M,STK,808,a,a
6399,Round,I,VVS2,0.31,Excellent,Excellent,Excellent,4.34,M,M,808,a,a
6400,Round,F,SI1,0.32,Excellent,Excellent,Excellent,4.38,M,M,808,a,a
6401,Round,H,SI1,0.32,Very Good,Excellent,Very Good,4.4,VTN,STK,808,a,a
6402,Emerald,F,VVS2,0.3,unknown,Very Good,Very Good,3.23,unknown,unknown,808,a,a
6403,Round,F,VS2,0.24,Excellent,Excellent,Excellent,4.11,unknown,unknown,808,a,a
6404,Round,K,VVS2,0.4,Very Good,Very Good,Very Good,4.63,STK,TK,808,b,a
6405,Round,D,VVS2,0.22,Excellent,Excellent,Excellent,3.87,STK,STK,808,a,a
6406,Round,E,SI1,0.31,Excellent,Excellent,Excellent,4.33,M,STK,808,a,a
6407,Round,F,SI2,0.33,Excellent,Excellent,Excellent,4.42,M,STK,808,a,a
6408,Round,I,VS2,0.3,Excellent,Excellent,Excellent,4.37,M,M,808,a,a
6409,Princess,F,VVS2,0.3,unknown,Very Good,Excellent,3.62,unknown,unknown,808,a,a
6410,Round,J,VVS1,0.33,Excellent,Excellent,Excellent,4.44,M,STK,810,a,a
6411,Round,E,SI1,0.32,Excellent,Excellent,Excellent,4.4,M,STK,810,a,a
6412,Round,K,VVS1,0.35,Excellent,Excellent,Excellent,4.51,M,STK,810,a,a
6413,Round,I,VS2,0.3,Excellent,Excellent,Very Good,4.36,unknown,unknown,810,a,a
6414,Round,G,SI1,0.3,Excellent,Excellent,Excellent,4.27,unknown,unknown,810,a,a
6415,Round,H,SI1,0.3,Excellent,Excellent,Very Good,4.31,unknown,unknown,810,a,a
6416,Round,J,VS2,0.32,Excellent,Excellent,Excellent,4.4,M,STK,810,a,a
6417,Round,I,VS2,0.3,Excellent,Excellent,Excellent,4.34,M,STK,810,a,a
6418,Round,E,SI2,0.3,Excellent,Very Good,Very Good,4.3,M,STK,810,a,a
6419,Round,K,VS1,0.35,Excellent,Excellent,Excellent,4.55,M,STK,810,a,a
6420,Round,J,SI1,0.35,Excellent,Excellent,Excellent,4.52,M,M,810,a,a
6421,Round,E,VVS1,0.23,Very Good,Very Good,Excellent,4.02,TN,STK,810,a,a
6422,Princess,G,VS1,0.3,unknown,Very Good,Excellent,3.75,unknown,unknown,810,a,a
6423,Round,J,VS1,0.31,Excellent,Excellent,Excellent,4.35,M,M,810,a,a
6424,Princess,E,VS1,0.27,unknown,Very Good,Excellent,3.6,unknown,unknown,810,a,a
6425,Round,J,VVS2,0.3,Excellent,Very Good,Excellent,4.34,M,STK,810,a,a
6426,Round,E,SI2,0.3,Very Good,Very Good,Excellent,4.26,unknown,unknown,810,a,a
6427,Round,E,SI2,0.3,Very Good,Very Good,Excellent,4.26,unknown,unknown,810,a,a
6428,Round,J,SI1,0.37,Very Good,Very Good,Very Good,4.59,M,M,810,a,a
6429,Round,K,SI2,0.5,Excellent,Very Good,Very Good,5.09,unknown,unknown,810,b,a
6430,Round,H,SI1,0.3,Very Good,Very Good,Very Good,4.21,TN,M,810,a,a
6431,Round,H,SI1,0.3,Very Good,Very Good,Very Good,0.0,unknown,unknown,810,c,a
6432,Round,H,SI1,0.3,Excellent,Excellent,Very Good,4.38,TN,M,810,a,a
6433,Round,K,VS1,0.36,Excellent,Excellent,Very Good,4.66,unknown,unknown,810,a,a
6434,Round,G,SI2,0.32,Excellent,Excellent,Excellent,4.39,M,TK,810,a,a
6435,Round,K,VS1,0.35,Excellent,Excellent,Excellent,4.51,M,TK,810,a,a
6436,Round,F,VS2,0.24,Excellent,Excellent,Excellent,4.03,TN,M,810,a,a
6437,Round,F,SI2,0.29,Excellent,Excellent,Excellent,4.32,M,STK,810,a,a
6438,Round,K,VS2,0.38,Excellent,Excellent,Excellent,4.67,unknown,unknown,810,a,a
6439,Pear,F,VS2,0.3,unknown,Very Good,Excellent,3.62,unknown,unknown,810,a,a
6440,Round,I,VS1,0.3,Very Good,Very Good,Excellent,4.23,unknown,unknown,810,a,a
6441,Round,E,SI2,0.3,Excellent,Excellent,Excellent,4.3,M,STK,810,a,a
6442,Round,D,SI2,0.3,Very Good,Very Good,Excellent,4.25,M,TK,810,a,a
6443,Round,E,SI2,0.3,Excellent,Excellent,Excellent,4.35,STK,STK,810,a,a
6444,Round,F,SI2,0.3,Excellent,Excellent,Excellent,4.27,unknown,unknown,810,a,a
6445,Round,I,VS1,0.3,Very Good,Very Good,Excellent,4.19,unknown,unknown,810,a,a
6446,Round,H,VS2,0.3,Very Good,Very Good,Excellent,4.35,unknown,unknown,810,a,a
6447,Round,J,IF,0.3,Very Good,Very Good,Excellent,4.2,unknown,unknown,810,a,a
6448,Round,I,VS2,0.3,Very Good,Very Good,Excellent,4.18,unknown,unknown,810,a,a
6449,Round,F,SI2,0.3,Excellent,Excellent,Excellent,4.32,unknown,unknown,810,a,a
6450,Round,K,VVS2,0.32,Excellent,Excellent,Excellent,4.43,unknown,unknown,810,a,a
6451,Round,E,SI2,0.3,Excellent,Excellent,Excellent,4.29,M,STK,810,a,a
6452,Round,F,SI2,0.34,Excellent,Excellent,Excellent,4.53,unknown,unknown,810,a,a
6453,Round,I,SI2,0.41,Very Good,Very Good,Very Good,4.72,unknown,unknown,810,b,a
6454,Round,E,VVS2,0.23,Very Good,Very Good,Very Good,4.02,M,STK,810,a,a
6455,Oval,E,VVS1,0.23,unknown,Very Good,Very Good,3.48,unknown,unknown,810,a,a
6456,Oval,H,VVS1,0.26,unknown,Very Good,Very Good,3.52,unknown,unknown,810,a,a
6457,Round,D,VVS2,0.23,Excellent,Very Good,Excellent,3.91,unknown,unknown,810,a,a
6458,Oval,E,VVS1,0.23,unknown,Very Good,Very Good,3.44,unknown,unknown,810,a,a
6459,Round,H,VS1,0.26,Excellent,Excellent,Excellent,4.19,unknown,unknown,810,a,a
6460,Pear,H,IF,0.3,unknown,Very Good,Very Good,3.68,unknown,unknown,810,a,a
6461,Round,D,SI2,0.3,Excellent,Excellent,Excellent,4.32,unknown,unknown,810,a,a
6462,Emerald,F,VS2,0.31,unknown,Very Good,Very Good,3.23,TK,XTK,810,b,a
6463,Emerald,H,VS2,0.32,unknown,Very Good,Very Good,3.3,STK,VTK,810,a,a
6464,Round,J,VVS1,0.3,Excellent,Excellent,Excellent,4.33,unknown,unknown,810,a,a
6465,Round,F,VVS1,0.23,Excellent,Excellent,Excellent,3.93,M,STK,810,a,a
6466,Round,E,VVS2,0.23,Excellent,Excellent,Excellent,3.93,M,STK,810,a,a
6467,Round,H,SI1,0.3,Excellent,Very Good,Very Good,4.27,unknown,unknown,810,a,a
6468,Round,L,VVS2,0.38,Excellent,Excellent,Excellent,4.72,unknown,unknown,810,a,a
6469,Round,F,SI1,0.3,Excellent,Very Good,Very Good,4.35,unknown,unknown,810,a,a
6470,Round,F,SI1,0.3,Excellent,Very Good,Very Good,4.35,unknown,unknown,810,a,a
6471,Round,H,SI1,0.3,Excellent,Excellent,Excellent,4.36,unknown,unknown,810,a,a
6472,Round,F,SI1,0.3,Very Good,Very Good,Excellent,4.29,unknown,unknown,810,a,a
6473,Round,I,VS2,0.3,Excellent,Very Good,Very Good,4.35,unknown,unknown,810,a,a
6474,Round,F,SI1,0.3,Excellent,Very Good,Very Good,4.31,unknown,unknown,810,a,a
6475,Round,H,SI1,0.3,Excellent,Excellent,Excellent,4.36,unknown,unknown,810,a,a
6476,Round,F,SI1,0.3,Excellent,Excellent,Very Good,4.3,M,STK,810,a,a
6477,Round,I,VS2,0.3,Very Good,Very Good,Very Good,4.22,STK,TK,810,a,a
6478,Round,H,SI1,0.3,Excellent,Very Good,Excellent,4.29,M,STK,810,a,a
6479,Round,G,SI1,0.3,Excellent,Excellent,Very Good,4.28,M,STK,810,a,a
6480,Round,E,VS1,0.24,Excellent,Excellent,Excellent,4.01,unknown,unknown,810,a,a
6481,Round,H,SI1,0.3,Excellent,Very Good,Excellent,4.29,unknown,unknown,810,a,a
6482,Round,K,VVS1,0.35,Excellent,Excellent,Excellent,4.5,M,STK,810,a,a
6483,Round,G,SI1,0.3,Excellent,Excellent,Excellent,4.31,M,STK,810,a,a
6484,Round,H,SI1,0.3,Very Good,Very Good,Excellent,4.2,M,TK,810,a,a
6485,Round,E,VVS2,0.23,Excellent,Excellent,Excellent,3.96,M,STK,810,a,a
6486,Round,E,VVS2,0.23,Excellent,Excellent,Excellent,3.93,M,STK,810,a,a
6487,Round,G,SI1,0.3,Excellent,Excellent,Excellent,4.28,TN,STK,810,a,a
6488,Oval,E,SI1,0.35,unknown,Very Good,Very Good,3.79,unknown,unknown,812,a,a
6489,Round,H,SI2,0.33,Excellent,Excellent,Excellent,4.48,M,STK,812,a,a
6490,Round,M,VS1,0.4,Excellent,Excellent,Excellent,4.72,STK,STK,812,b,a
6491,Round,K,VVS1,0.31,Excellent,Excellent,Excellent,4.32,M,STK,812,a,a
6492,Round,K,SI2,0.4,Excellent,Excellent,Excellent,4.72,M,STK,812,b,a
6493,Round,E,VS1,0.23,Excellent,Excellent,Excellent,3.92,TN,STK,812,a,a
6494,Round,E,SI1,0.3,Very Good,Very Good,Excellent,4.22,M,TK,812,a,a
6495,Round,J,SI1,0.37,Excellent,Excellent,Excellent,4.64,M,TN,812,a,a
6496,Round,J,I1,0.5,Very Good,Very Good,Very Good,4.89,unknown,unknown,812,b,a
6497,Round,I,VS2,0.31,Excellent,Excellent,Excellent,4.35,M,STK,812,a,a
6498,Round,D,VS1,0.3,Very Good,Excellent,Very Good,4.29,unknown,unknown,812,a,a
6499,Round,E,VS2,0.23,Excellent,Excellent,Excellent,3.92,unknown,unknown,812,a,a
6500,Round,F,VS2,0.25,Excellent,Excellent,Excellent,4.12,unknown,unknown,812,a,a
6501,Round,E,VS1,0.23,Excellent,Excellent,Excellent,3.93,TN,STK,812,a,a
6502,Round,E,VS1,0.23,Excellent,Excellent,Excellent,3.93,M,STK,812,a,a
6503,Round,D,VS1,0.3,Very Good,Very Good,Very Good,4.2,TN,TK,812,a,a
6504,Round,M,VS1,0.41,Very Good,Excellent,Excellent,4.76,STK,STK,812,b,a
6505,Round,F,SI2,0.31,Excellent,Excellent,Excellent,4.35,unknown,unknown,812,a,a
6506,Round,G,SI2,0.37,Excellent,Excellent,Excellent,4.59,unknown,unknown,812,a,a
6507,Round,K,VVS2,0.35,Excellent,Excellent,Excellent,4.61,M,TN,812,a,a
6508,Round,F,IF,0.21,Excellent,Excellent,Excellent,3.8,unknown,unknown,812,a,a
6509,Round,I,VS1,0.35,Excellent,Excellent,Excellent,4.62,unknown,unknown,812,a,a
6510,Round,G,VVS1,0.24,Excellent,Excellent,Excellent,4.03,M,STK,812,a,a
6511,Round,E,VVS1,0.22,Excellent,Excellent,Excellent,3.87,STK,STK,812,a,a
6512,Round,E,SI1,0.3,Excellent,Excellent,Excellent,4.33,unknown,unknown,814,a,a
6513,Round,I,SI1,0.33,Excellent,Excellent,Excellent,4.43,unknown,unknown,814,a,a
6514,Round,D,SI2,0.31,Excellent,Excellent,Excellent,4.39,unknown,unknown,814,a,a
6515,Round,K,VVS2,0.33,Excellent,Excellent,Excellent,4.41,M,STK,814,a,a
6516,Round,G,VS2,0.3,Excellent,Excellent,Excellent,4.29,M,STK,814,a,a
6517,Round,K,VVS2,0.33,Excellent,Excellent,Excellent,4.4,STK,STK,814,a,a
6518,Round,F,VS1,0.23,Excellent,Excellent,Excellent,3.96,M,STK,814,a,a
6519,Round,F,VS1,0.23,Excellent,Excellent,Excellent,3.92,M,STK,814,a,a
6520,Round,F,VS1,0.23,Excellent,Excellent,Excellent,3.93,M,STK,814,a,a
6521,Round,G,SI1,0.3,Very Good,Very Good,Excellent,4.25,M,TK,814,a,a
6522,Pear,G,VS1,0.31,unknown,Very Good,Excellent,3.79,M,TK,814,a,a
6523,Round,M,VVS2,0.45,Very Good,Very Good,Excellent,4.83,STK,TK,814,b,a
6524,Round,F,VS1,0.23,Excellent,Excellent,Excellent,3.93,M,STK,814,a,a
6525,Oval,G,VS2,0.3,unknown,Very Good,Very Good,3.86,unknown,unknown,814,a,a
6526,Emerald,D,VS2,0.32,unknown,Very Good,Very Good,3.44,TN,M,814,a,a
6527,Round,G,SI1,0.3,Very Good,Excellent,Excellent,4.21,STK,TK,814,a,a
6528,Round,E,VS1,0.24,Excellent,Excellent,Excellent,3.98,M,STK,814,a,a
6529,Round,G,SI1,0.31,Excellent,Excellent,Excellent,4.37,unknown,unknown,814,a,a
6530,Round,F,VS1,0.3,Excellent,Excellent,Excellent,4.35,M,STK,814,a,a
6531,Round,J,VVS1,0.37,Excellent,Excellent,Excellent,4.65,unknown,unknown,814,a,a
6532,Round,G,SI2,0.31,Excellent,Excellent,Excellent,4.36,M,STK,814,a,a
6533,Round,I,VS2,0.31,Excellent,Excellent,Excellent,4.32,M,STK,814,a,a
6534,Round,G,VS2,0.23,Excellent,Excellent,Excellent,4.04,unknown,unknown,814,a,a
6535,Oval,F,VVS2,0.25,unknown,Very Good,Very Good,3.55,unknown,unknown,814,a,a
6536,Oval,F,VVS1,0.24,unknown,Excellent,Very Good,3.59,unknown,unknown,814,a,a
6537,Round,G,VS2,0.3,Very Good,Excellent,Excellent,4.31,unknown,unknown,814,a,a
6538,Round,E,VS1,0.3,Very Good,Very Good,Very Good,4.2,TN,TK,814,a,a
6539,Princess,H,VVS2,0.32,unknown,Very Good,Very Good,3.82,unknown,unknown,814,a,a
6540,Round,D,VVS2,0.22,Excellent,Excellent,Excellent,3.89,M,STK,814,a,a
6541,Round,K,VS1,0.35,Excellent,Excellent,Excellent,4.5,M,STK,814,a,a
6542,Round,F,VVS2,0.23,Excellent,Excellent,Excellent,3.93,M,STK,814,a,a
6543,Round,G,VVS2,0.3,Very Good,Excellent,Excellent,4.24,STK,TK,816,a,a
6544,Pear,E,SI1,0.36,unknown,Very Good,Very Good,3.93,unknown,unknown,816,a,a
6545,Oval,D,SI1,0.34,unknown,Very Good,Excellent,3.78,unknown,unknown,816,a,a
6546,Round,F,SI2,0.32,Excellent,Excellent,Excellent,4.42,unknown,unknown,816,a,a
6547,Round,F,VS1,0.3,Excellent,Excellent,Excellent,4.27,unknown,unknown,816,a,a
6548,Heart,E,SI1,0.3,unknown,Very Good,Excellent,4.62,unknown,unknown,816,b,a
6549,Round,J,VVS1,0.33,Excellent,Excellent,Excellent,4.45,M,STK,816,a,a
6550,Round,F,SI2,0.3,Excellent,Very Good,Very Good,4.34,M,STK,816,a,a
6551,Round,J,VS1,0.3,Excellent,Very Good,Very Good,4.32,M,STK,816,a,a
6552,Round,E,VS2,0.3,Excellent,Very Good,Excellent,4.32,STK,STK,816,a,a
6553,Round,E,VS2,0.3,Excellent,Excellent,Very Good,4.37,M,STK,816,a,a
6554,Round,J,VS1,0.3,Excellent,Very Good,Excellent,4.3,STK,STK,816,a,a
6555,Round,I,VS1,0.3,Excellent,Very Good,Excellent,4.33,M,STK,816,a,a
6556,Round,J,SI2,0.4,Very Good,Very Good,Very Good,4.6,STK,TK,816,b,a
6557,Round,E,VS2,0.3,Excellent,Excellent,Very Good,4.31,unknown,unknown,816,a,a
6558,Princess,D,VS2,0.3,unknown,Very Good,Excellent,3.43,TK,VTK,816,b,a
6559,Pear,D,VS2,0.3,unknown,Very Good,Very Good,3.69,unknown,unknown,816,a,a
6560,Oval,G,VS2,0.31,unknown,Very Good,Very Good,3.83,unknown,unknown,816,a,a
6561,Marquise,F,SI2,0.4,unknown,Very Good,Very Good,3.71,M,TK,816,b,a
6562,Round,G,SI2,0.3,Excellent,Very Good,Excellent,4.33,M,STK,816,a,a
6563,Round,F,SI1,0.3,Very Good,Very Good,Excellent,4.38,STK,TK,816,a,a
6564,Round,F,SI1,0.3,Excellent,Very Good,Excellent,4.27,M,STK,816,a,a
6565,Round,F,SI2,0.3,Excellent,Excellent,Excellent,4.38,unknown,unknown,816,a,a
6566,Round,H,SI2,0.36,Excellent,Excellent,Excellent,4.54,M,STK,816,a,a
6567,Pear,J,VS2,0.47,unknown,Very Good,Very Good,4.45,STK,VTK,816,b,a
6568,Round,K,SI1,0.4,Excellent,Excellent,Excellent,4.75,M,STK,816,a,a
6569,Round,D,VS2,0.24,Excellent,Excellent,Excellent,4.05,TN,STK,822,a,a
6570,Round,G,SI1,0.3,Excellent,Excellent,Very Good,4.3,TN,STK,822,a,a
6571,Round,G,SI1,0.3,Very Good,Very Good,Excellent,4.23,STK,TK,822,a,a
6572,Round,G,SI1,0.3,Very Good,Very Good,Excellent,4.23,STK,TK,822,a,a
6573,Round,G,SI1,0.3,Excellent,Excellent,Very Good,4.28,M,STK,822,a,a
6574,Round,D,SI2,0.3,Very Good,Excellent,Excellent,4.22,unknown,unknown,822,a,a
6575,Round,G,SI1,0.3,Excellent,Excellent,Excellent,4.28,M,STK,822,a,a
6576,Round,F,SI1,0.3,Excellent,Excellent,Excellent,4.28,M,STK,822,a,a
6577,Round,E,VVS2,0.23,Excellent,Excellent,Excellent,4.0,M,M,822,a,a
6578,Round,E,VVS2,0.24,Excellent,Excellent,Excellent,4.02,M,STK,822,a,a
6579,Round,J,VS1,0.31,Excellent,Excellent,Excellent,4.37,TN,STK,824,a,a
6580,Marquise,D,SI2,0.41,unknown,Very Good,Excellent,3.69,TK,VTK,824,b,a
6581,Round,J,VS2,0.31,Excellent,Excellent,Excellent,4.33,STK,STK,824,a,a
6582,Round,J,VS2,0.33,Excellent,Excellent,Excellent,4.49,TN,M,824,a,a
6583,Round,D,SI2,0.31,Excellent,Excellent,Excellent,4.35,TN,STK,824,a,a
6584,Round,E,SI1,0.23,Very Good,Very Good,Very Good,3.98,unknown,unknown,824,a,a
6585,Round,G,SI2,0.33,Excellent,Excellent,Excellent,4.44,unknown,unknown,824,a,a
6586,Round,J,VVS2,0.3,Excellent,Excellent,Excellent,4.29,M,STK,824,a,a
6587,Round,J,VS1,0.3,Excellent,Excellent,Excellent,4.28,M,STK,824,a,a
6588,Round,H,VVS2,0.25,Very Good,Excellent,Excellent,4.03,M,STK,824,a,a
6589,Round,I,VVS1,0.26,Excellent,Excellent,Excellent,4.07,TN,STK,824,a,a
6590,Round,G,VS1,0.23,Excellent,Excellent,Excellent,3.9,M,STK,824,a,a
6591,Round,G,VS1,0.23,Excellent,Excellent,Excellent,3.98,M,STK,824,a,a
6592,Round,E,SI1,0.28,Excellent,Excellent,Excellent,4.22,unknown,unknown,824,a,a
6593,Round,M,SI2,0.51,Excellent,Excellent,Very Good,5.16,M,STK,824,b,a
6594,Oval,I,VVS1,0.36,unknown,Very Good,Excellent,4.11,unknown,unknown,824,b,a
6595,Round,G,IF,0.23,Excellent,Excellent,Excellent,4.03,unknown,unknown,824,a,a
6596,Round,H,VVS2,0.3,Very Good,Very Good,Very Good,4.35,STK,M,824,a,a
6597,Round,G,VS1,0.3,Very Good,Very Good,Excellent,4.28,TK,TK,824,a,a
6598,Round,I,VVS1,0.3,Very Good,Very Good,Very Good,4.22,TK,STK,824,a,a
6599,Round,H,VS2,0.31,Excellent,Excellent,Excellent,4.45,M,TN,824,a,a
6600,Round,I,VVS1,0.3,Very Good,Excellent,Excellent,4.33,STK,M,824,a,a
6601,Round,F,VS1,0.26,Excellent,Excellent,Excellent,4.09,M,STK,824,a,a
6602,Round,I,VVS1,0.3,Very Good,Very Good,Excellent,4.24,TK,M,824,a,a
6603,Pear,D,VS2,0.3,unknown,Very Good,Very Good,3.66,unknown,unknown,824,a,a
6604,Heart,J,VS2,0.4,unknown,Very Good,Excellent,5.08,TK,XTK,824,b,a
6605,Round,D,VS2,0.25,Excellent,Excellent,Excellent,4.03,M,STK,824,a,a
6606,Round,E,SI2,0.31,Excellent,Excellent,Excellent,4.42,M,STK,826,a,a
6607,Princess,H,VVS1,0.31,unknown,Very Good,Excellent,3.77,STK,TK,826,a,a
6608,Round,I,VS2,0.31,Excellent,Excellent,Excellent,4.3,unknown,unknown,826,a,a
6609,Round,G,SI1,0.31,Excellent,Excellent,Excellent,4.4,unknown,unknown,826,a,a
6610,Round,I,SI1,0.33,Excellent,Excellent,Excellent,4.51,M,TN,826,a,a
6611,Round,J,SI1,0.43,Excellent,Excellent,Excellent,4.84,M,STK,826,b,a
6612,Round,H,VS2,0.31,Excellent,Excellent,Excellent,4.4,unknown,unknown,826,a,a
6613,Round,E,SI1,0.3,Excellent,Excellent,Excellent,4.28,unknown,unknown,826,a,a
6614,Round,E,SI1,0.3,Excellent,Excellent,Excellent,4.32,unknown,unknown,826,a,a
6615,Heart,I,SI2,0.42,unknown,Very Good,Very Good,5.3,unknown,unknown,826,b,a
6616,Round,F,SI1,0.33,Excellent,Excellent,Excellent,4.44,unknown,unknown,826,a,a
6617,Round,F,SI1,0.31,Excellent,Excellent,Excellent,4.33,unknown,unknown,826,a,a
6618,Round,J,VS2,0.3,Excellent,Excellent,Excellent,4.27,STK,STK,826,a,a
6619,Round,G,SI1,0.31,Excellent,Excellent,Very Good,4.32,M,STK,826,a,a
6620,Round,J,SI2,0.41,Excellent,Excellent,Excellent,4.77,STK,STK,826,b,a
6621,Round,K,SI1,0.43,Excellent,Excellent,Excellent,4.82,M,M,826,b,a
6622,Round,D,VVS1,0.23,Very Good,Very Good,Excellent,4.04,M,STK,826,a,a
6623,Round,F,VS1,0.27,Excellent,Excellent,Excellent,4.15,M,STK,826,a,a
6624,Round,E,VVS2,0.24,Excellent,Excellent,Excellent,3.99,M,STK,826,a,a
6625,Round,F,VVS1,0.23,Excellent,Excellent,Excellent,3.97,STK,STK,826,a,a
6626,Oval,K,VS2,0.5,unknown,Very Good,Excellent,4.33,TK,VTK,826,b,a
6627,Round,H,VS1,0.3,Very Good,Excellent,Excellent,4.24,unknown,unknown,826,a,a
6628,Oval,G,VS2,0.3,unknown,Very Good,Very Good,3.73,unknown,unknown,826,a,a
6629,Round,H,VVS2,0.3,Excellent,Very Good,Excellent,4.31,M,STK,826,a,a
6630,Round,D,SI1,0.31,Very Good,Very Good,Excellent,4.27,STK,STK,826,a,a
6631,Round,E,SI2,0.31,Excellent,Excellent,Very Good,4.37,unknown,unknown,826,a,a
6632,Round,J,VVS1,0.31,Very Good,Excellent,Excellent,4.23,unknown,unknown,826,a,a
6633,Round,D,VS1,0.24,Excellent,Excellent,Excellent,3.99,unknown,unknown,826,a,a
6634,Round,F,SI1,0.3,Very Good,Very Good,Excellent,4.22,TN,TK,826,a,a
6635,Princess,E,VS2,0.31,unknown,Very Good,Excellent,3.65,M,TK,826,a,a
6636,Princess,E,VS2,0.31,unknown,Very Good,Excellent,3.77,unknown,unknown,826,a,a
6637,Round,H,SI1,0.31,Excellent,Excellent,Excellent,4.39,unknown,unknown,826,a,a
6638,Round,F,SI1,0.3,Excellent,Excellent,Excellent,4.3,unknown,unknown,826,a,a
6639,Round,E,VVS2,0.23,Excellent,Excellent,Excellent,3.97,M,STK,826,a,a
6640,Round,D,VVS2,0.21,Excellent,Excellent,Excellent,3.81,unknown,unknown,826,a,a
6641,Round,E,SI1,0.3,Excellent,Excellent,Excellent,4.31,unknown,unknown,826,a,a
6642,Emerald,G,VVS2,0.32,unknown,Very Good,Excellent,3.37,unknown,unknown,826,a,a
6643,Round,H,VS1,0.3,Very Good,Excellent,Excellent,4.23,unknown,unknown,826,a,a
6644,Round,E,SI1,0.3,Excellent,Excellent,Excellent,4.3,unknown,unknown,826,a,a
6645,Round,D,VVS2,0.21,Excellent,Excellent,Excellent,3.88,unknown,unknown,826,a,a
6646,Round,G,SI1,0.31,Excellent,Excellent,Excellent,4.37,unknown,unknown,826,a,a
6647,Round,E,SI1,0.3,Excellent,Excellent,Excellent,4.37,unknown,unknown,826,a,a
6648,Round,E,SI1,0.3,Excellent,Excellent,Excellent,4.29,unknown,unknown,826,a,a
6649,Emerald,F,VVS1,0.3,unknown,Very Good,Excellent,3.23,M,VTK,826,a,a
6650,Round,I,VS2,0.31,Excellent,Excellent,Excellent,4.36,M,M,826,a,a
6651,Round,I,VS2,0.31,Excellent,Excellent,Excellent,4.37,M,STK,826,a,a
6652,Round,L,SI2,0.5,Excellent,Excellent,Excellent,5.1,M,STK,826,b,a
6653,Round,I,VS2,0.3,Excellent,Very Good,Excellent,4.28,STK,M,826,a,a
6654,Round,I,VVS2,0.3,Very Good,Very Good,Excellent,4.26,TK,STK,826,a,a
6655,Round,G,IF,0.23,Excellent,Excellent,Excellent,4.02,M,STK,826,a,a
6656,Round,I,VVS2,0.3,Excellent,Excellent,Excellent,4.29,unknown,unknown,826,a,a
6657,Round,E,SI1,0.3,Very Good,Very Good,Excellent,4.41,unknown,unknown,826,a,a
6658,Round,M,SI1,0.5,Very Good,Very Good,Excellent,4.99,unknown,unknown,826,b,a
6659,Round,E,SI2,0.31,Excellent,Excellent,Excellent,4.36,M,STK,826,a,a
6660,Round,D,SI2,0.31,Excellent,Excellent,Excellent,4.36,M,STK,826,a,a
6661,Round,F,SI1,0.3,Excellent,Excellent,Excellent,4.28,unknown,unknown,826,a,a
6662,Round,D,VS1,0.26,Excellent,Excellent,Excellent,4.17,M,M,826,a,a
6663,Round,D,SI1,0.26,Excellent,Excellent,Excellent,4.09,M,STK,826,a,a
6664,Round,I,VVS2,0.3,Excellent,Excellent,Excellent,4.29,unknown,unknown,826,a,a
6665,Round,D,VVS2,0.23,Excellent,Excellent,Excellent,3.97,M,STK,826,a,a
