,cut,color,clarity,carat_weight,cut_quality,symmetry,polish,meas_width,girdle_min,girdle_max,total_sales_price,chosen_class,actual_class
6985,Round,H,SI1,0.3,Excellent,Excellent,Excellent,4.37,unknown,unknown,828,a,a
6986,Round,D,SI2,0.3,Very Good,Excellent,Excellent,4.22,unknown,unknown,830,a,a
6987,Round,D,I1,0.35,Excellent,Very Good,Very Good,4.62,unknown,unknown,830,a,a
6988,Round,I,SI1,0.37,Excellent,Excellent,Excellent,4.61,unknown,unknown,830,a,a
6989,Round,G,SI2,0.36,Excellent,Very Good,Excellent,4.56,unknown,unknown,830,a,a
6990,Round,I,SI1,0.37,Excellent,Excellent,Excellent,4.59,unknown,unknown,830,a,a
6991,Round,H,SI1,0.32,Excellent,Excellent,Excellent,4.4,unknown,unknown,830,a,a
6992,Round,L,VVS1,0.4,Very Good,Very Good,Very Good,4.63,STK,TK,830,b,a
6993,Round,L,VVS1,0.4,Very Good,Very Good,Very Good,4.61,TK,TK,830,b,a
6994,Round,I,SI1,0.32,Excellent,Excellent,Excellent,4.39,M,M,830,a,a
6995,Round,K,VS1,0.35,Excellent,Excellent,Very Good,4.49,M,STK,830,a,a
6996,Round,M,VVS2,0.4,Excellent,Excellent,Excellent,4.72,M,M,830,a,a
6997,Round,K,VS1,0.4,Very Good,Very Good,Excellent,4.61,M,TK,830,a,a
6998,Round,E,SI2,0.32,Excellent,Excellent,Excellent,4.38,M,M,830,a,a
6999,Round,G,VVS1,0.26,Excellent,Excellent,Excellent,4.1,M,STK,830,a,a
7000,Round,E,VS2,0.23,Very Good,Very Good,Very Good,3.95,M,STK,830,a,a
7001,Round,G,SI1,0.3,Very Good,Very Good,Very Good,4.2,unknown,unknown,830,a,a
7002,Round,K,IF,0.32,Excellent,Excellent,Excellent,4.4,unknown,unknown,830,a,a
7003,Round,I,VS1,0.34,Excellent,Excellent,Excellent,4.47,M,STK,830,a,a
7004,Marquise,F,VS2,0.3,unknown,Very Good,Very Good,3.55,unknown,unknown,830,a,a
7005,Round,G,SI1,0.3,Excellent,Excellent,Very Good,4.31,M,STK,830,a,a
7006,Round,H,VVS1,0.25,Excellent,Excellent,Excellent,4.03,M,STK,830,a,a
7007,Round,F,VS2,0.23,Very Good,Very Good,Very Good,4.03,M,STK,830,a,a
7008,Round,D,VS2,0.23,Very Good,Very Good,Very Good,4.07,TN,M,830,a,a
7009,Round,D,VVS2,0.22,Excellent,Excellent,Excellent,3.87,M,STK,830,a,a
7010,Oval,G,VVS1,0.3,unknown,Very Good,Very Good,3.85,unknown,unknown,830,a,a
7011,Round,H,VS2,0.3,Excellent,Very Good,Very Good,4.3,STK,TN,830,a,a
7012,Oval,F,VS2,0.31,unknown,Very Good,Excellent,3.71,unknown,unknown,830,a,a
7013,Oval,E,VVS1,0.25,unknown,Very Good,Very Good,3.63,unknown,unknown,830,a,a
7014,Round,K,VVS2,0.35,Excellent,Very Good,Excellent,4.56,unknown,unknown,830,a,a
7015,Round,G,VS2,0.27,Excellent,Excellent,Excellent,4.17,unknown,unknown,830,a,a
7016,Marquise,D,VVS1,0.23,unknown,Very Good,Excellent,3.11,unknown,unknown,830,a,a
7017,Round,J,IF,0.31,Excellent,Excellent,Excellent,4.35,TN,STK,830,a,a
7018,Round,E,VS2,0.3,Very Good,Very Good,Very Good,4.22,unknown,unknown,830,a,a
7019,Round,F,SI1,0.34,Excellent,Excellent,Excellent,4.47,STK,STK,830,a,a
7020,Round,F,VS2,0.27,Excellent,Excellent,Excellent,4.23,STK,STK,830,a,a
7021,Round,F,VVS2,0.23,Excellent,Excellent,Excellent,3.93,M,STK,830,a,a
7022,Round,D,VVS2,0.23,Excellent,Excellent,Excellent,3.99,M,STK,830,a,a
7023,Round,F,VS2,0.3,Excellent,Very Good,Excellent,4.33,unknown,unknown,832,a,a
7024,Round,E,SI1,0.3,Excellent,Excellent,Very Good,4.29,M,STK,832,a,a
7025,Round,D,SI1,0.3,Excellent,Very Good,Excellent,4.29,unknown,unknown,832,a,a
7026,Round,F,VS2,0.32,Excellent,Excellent,Excellent,4.41,unknown,unknown,832,a,a
7027,Round,F,SI1,0.31,Excellent,Excellent,Excellent,4.36,unknown,unknown,832,a,a
7028,Heart,E,SI2,0.36,unknown,Very Good,Excellent,5.04,unknown,unknown,832,b,a
7029,Round,J,VVS2,0.3,Very Good,Very Good,Excellent,4.22,STK,TK,832,a,a
7030,Marquise,H,VS2,0.39,unknown,Very Good,Very Good,3.97,STK,VTK,832,b,a
7031,Round,E,SI2,0.3,Very Good,Very Good,Very Good,4.22,M,TK,832,a,a
7032,Round,E,SI2,0.31,Excellent,Excellent,Excellent,4.35,unknown,unknown,832,a,a
7033,Round,L,SI1,0.4,Excellent,Excellent,Excellent,4.73,M,STK,832,a,a
7034,Round,F,SI1,0.31,Excellent,Excellent,Very Good,4.43,M,STK,832,a,a
7035,Round,K,IF,0.3,Excellent,Excellent,Excellent,4.29,M,STK,832,a,a
7036,Round,E,SI1,0.3,Very Good,Very Good,Very Good,4.22,STK,TK,832,a,a
7037,Round,K,IF,0.35,Excellent,Excellent,Excellent,4.5,M,STK,832,a,a
7038,Round,H,VS2,0.33,Excellent,Excellent,Excellent,4.5,M,M,832,a,a
7039,Round,I,VS2,0.3,Excellent,Excellent,Excellent,4.31,unknown,unknown,832,a,a
7040,Round,M,VS1,0.45,Excellent,Excellent,Excellent,4.89,M,STK,832,b,a
7041,Round,G,VS1,0.24,Excellent,Excellent,Excellent,4.01,M,STK,832,a,a
7042,Round,I,VS2,0.3,Excellent,Excellent,Excellent,4.3,unknown,unknown,832,a,a
7043,Emerald,D,VS1,0.29,unknown,Very Good,Very Good,3.28,unknown,unknown,832,a,a
7044,Round,G,VVS1,0.24,Excellent,Very Good,Excellent,4.02,M,STK,832,a,a
7045,Princess,D,VS2,0.32,unknown,Very Good,Excellent,3.86,unknown,unknown,832,a,a
7046,Round,D,SI1,0.3,Excellent,Excellent,Very Good,4.29,M,STK,832,a,a
7047,Oval,G,SI1,0.32,unknown,Excellent,Very Good,3.8,M,VTK,832,a,a
7048,Round,M,IF,0.36,Excellent,Excellent,Excellent,4.56,M,STK,832,a,a
7049,Round,G,VS2,0.3,Excellent,Excellent,Excellent,4.31,M,STK,832,a,a
7050,Pear,D,SI1,0.33,unknown,Very Good,Excellent,3.85,M,TK,832,a,a
7051,Round,G,VS2,0.3,Excellent,Very Good,Excellent,4.37,unknown,unknown,832,a,a
7052,Round,E,SI1,0.3,Very Good,Excellent,Excellent,4.32,STK,M,832,a,a
7053,Round,I,VVS1,0.3,Excellent,Excellent,Excellent,4.3,M,STK,832,a,a
7054,Round,H,VS1,0.3,Excellent,Very Good,Excellent,4.34,M,STK,832,a,a
7055,Round,J,IF,0.32,Excellent,Excellent,Excellent,4.43,M,M,832,a,a
7056,Round,J,SI2,0.32,Excellent,Excellent,Very Good,0.0,M,STK,832,c,a
7057,Round,E,SI2,0.3,Very Good,Very Good,Very Good,4.2,TN,TK,832,a,a
7058,Round,J,VVS2,0.3,Excellent,Excellent,Excellent,4.34,TN,STK,832,a,a
7059,Round,F,VS2,0.26,Excellent,Excellent,Excellent,4.1,M,STK,832,a,a
7060,Round,I,VVS1,0.3,Excellent,Excellent,Excellent,4.32,STK,STK,832,a,a
7061,Round,H,VVS2,0.3,Excellent,Very Good,Very Good,4.36,M,STK,832,a,a
7062,Round,I,VVS1,0.3,Excellent,Excellent,Excellent,4.29,M,STK,832,a,a
7063,Round,H,VVS2,0.3,Very Good,Very Good,Excellent,4.21,M,TK,832,a,a
7064,Round,I,VVS1,0.3,Excellent,Excellent,Excellent,4.28,M,STK,832,a,a
7065,Round,E,SI1,0.3,Very Good,Excellent,Very Good,4.27,M,STK,832,a,a
7066,Round,F,SI1,0.31,Excellent,Excellent,Excellent,4.33,M,STK,832,a,a
7067,Round,E,SI1,0.3,Excellent,Very Good,Excellent,4.29,unknown,unknown,832,a,a
7068,Round,J,IF,0.31,Excellent,Excellent,Excellent,4.34,M,STK,832,a,a
7069,Round,K,IF,0.33,Excellent,Excellent,Excellent,4.45,unknown,unknown,832,a,a
7070,Round,F,SI2,0.3,Excellent,Excellent,Excellent,4.3,unknown,unknown,832,a,a
7071,Round,F,I1,0.32,Excellent,Excellent,Excellent,4.39,unknown,unknown,832,a,a
7072,Round,E,SI2,0.3,Excellent,Excellent,Excellent,4.35,unknown,unknown,832,a,a
7073,Round,D,VS1,0.24,Excellent,Excellent,Excellent,3.98,unknown,unknown,832,a,a
7074,Oval,F,VS1,0.31,unknown,Very Good,Very Good,3.81,unknown,unknown,832,a,a
7075,Oval,D,VVS2,0.23,unknown,Very Good,Very Good,3.51,unknown,unknown,832,a,a
7076,Round,G,VS1,0.3,Excellent,Excellent,Excellent,4.3,STK,TN,832,a,a
7077,Round,D,SI1,0.3,Excellent,Excellent,Excellent,4.3,STK,M,832,a,a
7078,Round,H,SI1,0.3,Very Good,Excellent,Excellent,4.28,unknown,unknown,832,a,a
7079,Round,G,IF,0.24,Excellent,Excellent,Very Good,4.04,unknown,unknown,832,a,a
7080,Round,E,VVS2,0.22,Excellent,Excellent,Excellent,3.88,unknown,unknown,832,a,a
7081,Round,D,SI2,0.3,Excellent,Excellent,Excellent,4.28,M,STK,832,a,a
7082,Round,D,SI2,0.3,Excellent,Excellent,Excellent,4.27,M,STK,832,a,a
7083,Round,G,VS2,0.26,Excellent,Excellent,Excellent,4.09,unknown,unknown,832,a,a
7084,Round,I,VVS1,0.3,Very Good,Very Good,Excellent,4.33,TK,M,832,a,a
7085,Round,I,SI2,0.4,Excellent,Excellent,Excellent,4.73,M,STK,832,a,a
7086,Round,E,VVS2,0.23,Excellent,Excellent,Very Good,4.01,M,STK,832,a,a
7087,Round,D,VVS2,0.23,Excellent,Very Good,Very Good,4.03,M,STK,832,a,a
7088,Round,F,VS1,0.26,Excellent,Excellent,Excellent,4.09,M,STK,832,a,a
7089,Round,F,VS2,0.3,Very Good,Very Good,Very Good,4.28,STK,TK,832,a,a
7090,Round,H,VS2,0.31,Excellent,Excellent,Very Good,4.34,unknown,unknown,832,a,a
7091,Round,F,VVS2,0.23,Excellent,Excellent,Very Good,4.03,TN,M,832,a,a
7092,Round,D,SI1,0.3,Excellent,Excellent,Excellent,4.35,M,STK,832,a,a
7093,Round,I,VS2,0.3,Excellent,Excellent,Excellent,4.26,unknown,unknown,832,a,a
7094,Round,G,VS2,0.3,Very Good,Very Good,Excellent,4.32,unknown,unknown,832,a,a
7095,Round,H,VS1,0.3,Excellent,Excellent,Excellent,4.29,M,STK,832,a,a
7096,Round,I,VS1,0.32,Excellent,Excellent,Excellent,4.43,M,STK,832,a,a
7097,Round,E,SI1,0.3,Excellent,Very Good,Excellent,4.28,M,STK,832,a,a
7098,Round,E,SI1,0.33,Excellent,Very Good,Excellent,4.45,TN,STK,832,a,a
7099,Round,G,VVS2,0.24,Excellent,Excellent,Excellent,4.07,M,STK,832,a,a
7100,Round,G,VVS2,0.24,Excellent,Excellent,Excellent,4.03,M,STK,832,a,a
7101,Round,F,SI1,0.31,Excellent,Excellent,Excellent,4.37,unknown,unknown,832,a,a
7102,Round,H,VS2,0.31,Excellent,Excellent,Excellent,4.32,STK,STK,832,a,a
7103,Princess,K,SI2,0.3,unknown,Very Good,Very Good,5.52,unknown,unknown,832,b,a
7104,Emerald,H,VVS2,0.33,unknown,Very Good,Very Good,3.46,STK,VTK,832,a,a
7105,Round,H,SI1,0.31,Excellent,Excellent,Excellent,4.41,M,STK,832,a,a
7106,Round,F,VS2,0.3,Excellent,Excellent,Excellent,4.29,M,STK,832,a,a
7107,Round,G,VS2,0.3,Very Good,Excellent,Excellent,4.19,STK,TK,832,a,a
7108,Round,H,SI1,0.31,Excellent,Excellent,Excellent,4.4,M,STK,832,a,a
7109,Round,E,SI1,0.3,Very Good,Very Good,Excellent,4.22,STK,TK,832,a,a
7110,Round,G,VS2,0.3,Very Good,Very Good,Excellent,4.21,STK,TK,832,a,a
7111,Round,F,SI2,0.3,Excellent,Excellent,Excellent,4.31,M,STK,832,a,a
7112,Round,F,SI1,0.3,Excellent,Excellent,Excellent,4.28,unknown,unknown,834,a,a
7113,Round,F,VS2,0.31,Excellent,Excellent,Excellent,4.39,unknown,unknown,834,a,a
7114,Marquise,D,SI1,0.34,unknown,Very Good,Very Good,3.75,unknown,unknown,834,a,a
7115,Round,H,VS1,0.31,Excellent,Excellent,Excellent,4.43,unknown,unknown,834,a,a
7116,Round,D,SI2,0.3,Excellent,Very Good,Excellent,4.29,TN,STK,834,a,a
7117,Round,D,SI2,0.3,Very Good,Very Good,Very Good,4.22,TN,TK,834,a,a
7118,Round,J,VVS1,0.3,Excellent,Very Good,Excellent,4.33,TN,STK,834,a,a
7119,Round,H,VS1,0.31,Excellent,Excellent,Excellent,4.37,M,STK,834,a,a
7120,Round,D,SI2,0.3,Very Good,Very Good,Excellent,4.23,TN,TK,834,a,a
7121,Round,J,VVS1,0.3,Excellent,Excellent,Excellent,4.32,M,STK,834,a,a
7122,Round,E,VVS2,0.23,Excellent,Excellent,Excellent,3.92,unknown,unknown,834,a,a
7123,Emerald,D,VVS2,0.3,unknown,Very Good,Very Good,0.0,unknown,unknown,834,c,a
7124,Round,E,SI1,0.3,Very Good,Excellent,Excellent,4.25,M,TK,834,a,a
7125,Marquise,E,VS2,0.31,unknown,Very Good,Very Good,3.61,unknown,unknown,834,a,a
7126,Round,H,VVS1,0.25,Excellent,Excellent,Excellent,4.08,M,STK,834,a,a
7127,Round,G,VVS1,0.23,Very Good,Very Good,Excellent,3.96,M,TK,834,a,a
7128,Round,G,SI1,0.3,Excellent,Excellent,Excellent,4.29,M,STK,834,a,a
7129,Round,I,VS2,0.3,Excellent,Excellent,Excellent,4.31,M,STK,834,a,a
7130,Round,E,SI1,0.31,Excellent,Excellent,Excellent,4.41,M,STK,834,a,a
7131,Round,E,SI1,0.32,Excellent,Excellent,Very Good,4.38,M,STK,834,a,a
7132,Round,H,VS1,0.32,Excellent,Excellent,Excellent,4.44,M,STK,834,a,a
7133,Round,H,SI2,0.37,Very Good,Very Good,Very Good,0.0,unknown,unknown,834,c,a
7134,Round,D,SI2,0.3,Excellent,Excellent,Excellent,4.39,M,STK,834,a,a
7135,Round,J,VS1,0.31,Excellent,Excellent,Excellent,4.34,TN,STK,834,a,a
7136,Round,F,VS2,0.24,Excellent,Excellent,Excellent,3.98,unknown,unknown,834,a,a
7137,Round,G,SI1,0.3,Very Good,Very Good,Excellent,4.23,unknown,unknown,834,a,a
7138,Round,G,SI1,0.3,Very Good,Excellent,Excellent,4.27,unknown,unknown,834,a,a
7139,Round,I,VS1,0.31,Very Good,Excellent,Excellent,4.25,STK,TK,834,a,a
7140,Round,I,VVS1,0.31,Excellent,Excellent,Excellent,4.38,M,STK,834,a,a
7141,Round,D,SI2,0.3,Excellent,Excellent,Excellent,4.32,M,STK,834,a,a
7142,Round,D,SI2,0.3,Excellent,Excellent,Very Good,4.4,M,M,834,a,a
7143,Round,D,SI2,0.3,Excellent,Very Good,Excellent,4.29,M,STK,834,a,a
7144,Round,I,VS1,0.3,Excellent,Very Good,Excellent,4.37,unknown,unknown,834,a,a
7145,Round,G,SI1,0.3,Very Good,Excellent,Excellent,4.2,unknown,unknown,834,a,a
7146,Round,F,SI2,0.31,Excellent,Excellent,Excellent,4.32,unknown,unknown,834,a,a
7147,Emerald,E,VS1,0.31,unknown,Very Good,Excellent,3.35,M,STK,834,a,a
7148,Round,F,VS1,0.3,Excellent,Excellent,Excellent,4.3,STK,M,834,a,a
7149,Emerald,E,VS1,0.34,unknown,Very Good,Excellent,3.36,VTK,XTK,834,b,a
7150,Round,G,VS2,0.3,Excellent,Very Good,Very Good,4.3,STK,TN,834,a,a
7151,Oval,D,VVS2,0.23,unknown,Very Good,Very Good,3.6,unknown,unknown,834,a,a
7152,Oval,D,VVS2,0.23,unknown,Very Good,Very Good,3.41,unknown,unknown,834,a,a
7153,Round,H,VS1,0.31,Excellent,Excellent,Excellent,4.35,unknown,unknown,834,a,a
7154,Round,I,VS2,0.33,Excellent,Excellent,Excellent,4.46,unknown,unknown,834,a,a
7155,Round,F,VVS2,0.23,Excellent,Excellent,Excellent,3.92,STK,STK,834,a,a
7156,Princess,G,VVS2,0.3,unknown,Very Good,Excellent,3.68,unknown,unknown,834,a,a
7157,Round,I,VS1,0.3,Excellent,Excellent,Excellent,4.34,unknown,unknown,834,a,a
7158,Princess,F,VS1,0.3,unknown,Very Good,Very Good,3.75,unknown,unknown,834,a,a
7159,Round,J,VS2,0.34,Excellent,Excellent,Excellent,4.5,unknown,unknown,834,a,a
7160,Round,I,VS1,0.3,Excellent,Excellent,Excellent,4.34,unknown,unknown,834,a,a
7161,Round,E,VVS2,0.23,Excellent,Excellent,Excellent,3.94,M,M,834,a,a
7162,Round,E,VS2,0.27,Excellent,Excellent,Excellent,4.19,M,STK,834,a,a
7163,Round,E,VS1,0.3,Excellent,Excellent,Excellent,4.29,M,M,834,a,a
7164,Round,H,VS1,0.31,Excellent,Excellent,Excellent,4.32,M,STK,834,a,a
7165,Round,H,VS1,0.31,Excellent,Excellent,Excellent,4.34,M,STK,834,a,a
7166,Round,I,VVS2,0.32,Excellent,Excellent,Excellent,4.39,M,M,834,a,a
7167,Round,D,SI1,0.3,Excellent,Excellent,Excellent,4.3,unknown,unknown,834,a,a
7168,Round,E,VVS1,0.23,Excellent,Excellent,Excellent,3.92,M,STK,834,a,a
7169,Round,I,VS2,0.3,Excellent,Excellent,Excellent,4.29,M,STK,834,a,a
7170,Round,J,VVS1,0.3,Excellent,Excellent,Excellent,4.31,M,STK,834,a,a
7171,Round,E,VVS1,0.23,Excellent,Very Good,Excellent,3.95,M,STK,834,a,a
7172,Round,H,SI1,0.32,Excellent,Excellent,Excellent,4.46,unknown,unknown,836,a,a
7173,Round,M,I1,0.76,Very Good,Very Good,Very Good,5.81,unknown,unknown,836,b,a
7174,Round,I,SI1,0.33,Excellent,Excellent,Excellent,4.46,M,STK,836,a,a
7175,Round,M,VS1,0.44,Excellent,Excellent,Excellent,4.89,M,STK,836,b,a
7176,Round,F,VVS1,0.24,Very Good,Very Good,Very Good,3.94,STK,TK,836,a,a
7177,Round,E,VVS2,0.24,Very Good,Very Good,Very Good,3.95,STK,TK,836,a,a
7178,Round,E,VVS1,0.24,Very Good,Very Good,Very Good,3.94,TK,TK,836,a,a
7179,Round,E,VVS2,0.24,Very Good,Excellent,Excellent,4.08,unknown,unknown,836,a,a
7180,Round,F,VS2,0.26,Excellent,Excellent,Excellent,4.11,M,M,836,a,a
7181,Round,E,SI1,0.3,Very Good,Very Good,Excellent,4.23,M,TK,836,a,a
7182,Round,E,VS2,0.25,Excellent,Very Good,Excellent,4.02,unknown,unknown,836,a,a
7183,Round,F,VS1,0.25,Excellent,Excellent,Excellent,4.08,M,M,836,a,a
7184,Round,H,SI1,0.31,Excellent,Excellent,Excellent,4.35,unknown,unknown,836,a,a
7185,Oval,D,VVS2,0.3,unknown,Very Good,Very Good,3.78,unknown,unknown,836,a,a
7186,Round,K,VVS2,0.4,Excellent,Excellent,Excellent,4.7,M,M,836,a,a
7187,Round,E,SI2,0.3,Excellent,Excellent,Excellent,4.26,unknown,unknown,836,a,a
7188,Round,E,SI2,0.3,Excellent,Excellent,Excellent,4.26,unknown,unknown,836,a,a
7189,Round,E,SI2,0.32,Excellent,Excellent,Excellent,4.37,unknown,unknown,836,a,a
7190,Round,K,VVS1,0.34,Excellent,Excellent,Excellent,4.48,M,STK,836,a,a
7191,Oval,D,SI1,0.32,unknown,Very Good,Very Good,3.82,unknown,unknown,836,a,a
7192,Round,E,VVS1,0.24,Very Good,Very Good,Very Good,3.98,unknown,unknown,836,a,a
7193,Round,G,VVS2,0.3,Excellent,Excellent,Excellent,4.29,unknown,unknown,836,a,a
7194,Round,D,VS2,0.25,Excellent,Very Good,Excellent,4.11,M,STK,836,a,a
7195,Round,E,VS2,0.3,Very Good,Excellent,Very Good,4.28,unknown,unknown,836,a,a
7196,Round,F,VS1,0.3,Very Good,Excellent,Very Good,4.26,unknown,unknown,836,a,a
7197,Round,I,VS2,0.33,Excellent,Excellent,Excellent,4.41,M,STK,842,a,a
7198,Round,D,SI2,0.3,Very Good,Excellent,Excellent,4.29,M,STK,844,a,a
7199,Round,G,SI1,0.3,Excellent,Excellent,Excellent,4.39,unknown,unknown,844,a,a
7200,Round,F,SI2,0.34,Excellent,Excellent,Excellent,4.47,unknown,unknown,844,a,a
7201,Round,F,SI2,0.34,Excellent,Excellent,Excellent,4.49,unknown,unknown,844,a,a
7202,Round,F,SI2,0.34,Excellent,Excellent,Excellent,4.54,unknown,unknown,844,a,a
7203,Round,I,VS2,0.31,Excellent,Excellent,Excellent,4.42,unknown,unknown,844,a,a
7204,Round,H,SI1,0.3,Excellent,Excellent,Excellent,4.3,unknown,unknown,844,a,a
7205,Round,G,SI1,0.3,Excellent,Excellent,Excellent,4.31,unknown,unknown,844,a,a
7206,Emerald,J,VVS2,0.43,unknown,Very Good,Excellent,3.75,unknown,unknown,844,b,a
7207,Round,I,VS2,0.3,Excellent,Excellent,Excellent,4.28,M,M,844,a,a
7208,Round,J,VVS2,0.3,Excellent,Very Good,Excellent,4.28,M,STK,844,a,a
7209,Round,J,VVS2,0.3,Excellent,Excellent,Very Good,4.26,M,STK,844,a,a
7210,Round,E,SI2,0.3,Excellent,Excellent,Excellent,4.33,M,STK,844,a,a
7211,Round,E,SI2,0.3,Very Good,Very Good,Very Good,4.26,M,TK,844,a,a
7212,Round,E,SI2,0.3,Very Good,Very Good,Very Good,4.24,M,TK,844,a,a
7213,Round,K,IF,0.3,Excellent,Excellent,Excellent,4.31,M,STK,844,a,a
7214,Round,K,SI2,0.4,Excellent,Excellent,Excellent,4.69,M,STK,844,a,a
7215,Round,E,SI2,0.3,Excellent,Very Good,Very Good,4.3,TN,STK,844,a,a
7216,Round,J,SI1,0.36,Excellent,Excellent,Excellent,4.54,M,M,844,a,a
7217,Round,E,SI2,0.3,Excellent,Very Good,Very Good,4.29,M,STK,844,a,a
7218,Round,H,SI1,0.3,Excellent,Excellent,Excellent,4.28,M,STK,844,a,a
7219,Round,H,SI1,0.3,Excellent,Excellent,Excellent,4.31,TN,M,844,a,a
7220,Round,E,SI2,0.3,Very Good,Very Good,Very Good,4.38,M,TK,844,a,a
7221,Round,G,SI1,0.3,Very Good,Very Good,Very Good,4.29,TN,TK,844,a,a
7222,Round,G,SI1,0.3,Very Good,Very Good,Very Good,4.22,STK,TK,844,a,a
7223,Round,E,VS1,0.31,Very Good,Excellent,Excellent,4.25,unknown,unknown,844,a,a
7224,Round,D,SI1,0.3,Very Good,Very Good,Excellent,4.22,M,STK,844,a,a
7225,Round,D,VVS2,0.24,Excellent,Excellent,Excellent,3.98,TN,M,844,a,a
7226,Round,H,IF,0.24,Excellent,Excellent,Excellent,4.04,M,STK,844,a,a
7227,Round,E,VS2,0.25,Excellent,Excellent,Excellent,4.1,M,STK,844,a,a
7228,Marquise,E,VS2,0.3,unknown,Very Good,Very Good,3.62,unknown,unknown,844,a,a
7229,Princess,H,SI1,0.4,unknown,Very Good,Very Good,3.88,unknown,unknown,844,b,a
7230,Round,F,VS2,0.26,Excellent,Excellent,Excellent,4.17,unknown,unknown,844,a,a
7231,Pear,E,VS2,0.29,unknown,Very Good,Very Good,3.81,unknown,unknown,844,a,a
7232,Oval,F,VVS2,0.3,unknown,Very Good,Very Good,3.75,M,VTK,844,a,a
7233,Round,D,VS2,0.3,Excellent,Excellent,Excellent,4.3,TN,M,844,a,a
7234,Round,I,VS1,0.3,Very Good,Very Good,Excellent,4.21,STK,TK,844,a,a
7235,Round,H,VVS2,0.24,Excellent,Excellent,Excellent,4.03,M,STK,844,a,a
7236,Round,G,SI1,0.3,Excellent,Very Good,Excellent,4.29,STK,STK,844,a,a
7237,Round,J,VS1,0.34,Excellent,Excellent,Excellent,4.46,unknown,unknown,844,a,a
7238,Round,E,SI2,0.3,Excellent,Excellent,Excellent,4.38,M,STK,844,a,a
7239,Round,D,SI2,0.3,Excellent,Excellent,Excellent,4.34,M,TK,844,a,a
7240,Round,D,VS1,0.3,Excellent,Very Good,Excellent,4.27,M,STK,844,a,a
7241,Round,L,VVS1,0.4,Excellent,Excellent,Excellent,4.71,M,STK,844,a,a
7242,Oval,H,SI2,0.4,unknown,Very Good,Excellent,4.24,STK,VTK,844,b,a
7243,Round,I,VVS2,0.34,Excellent,Excellent,Very Good,4.47,unknown,unknown,844,a,a
7244,Pear,H,VS1,0.34,unknown,Very Good,Very Good,3.88,unknown,unknown,844,a,a
7245,Round,J,I1,0.51,Excellent,Excellent,Very Good,5.14,TN,M,844,b,a
7246,Round,I,VS1,0.3,Very Good,Excellent,Excellent,4.23,STK,TK,844,a,a
7247,Round,I,VS1,0.3,Very Good,Excellent,Excellent,4.33,M,STK,844,a,a
7248,Round,D,SI2,0.3,Excellent,Very Good,Excellent,4.32,M,STK,844,a,a
7249,Round,E,SI2,0.3,Excellent,Excellent,Excellent,4.31,STK,STK,844,a,a
7250,Round,D,SI2,0.3,Excellent,Excellent,Excellent,4.3,M,STK,844,a,a
7251,Round,E,SI2,0.3,Excellent,Excellent,Excellent,4.34,M,STK,844,a,a
7252,Round,E,SI2,0.3,Excellent,Excellent,Excellent,4.4,TN,M,844,a,a
7253,Round,D,SI2,0.3,Excellent,Excellent,Excellent,4.34,unknown,unknown,844,a,a
7254,Round,F,SI2,0.31,Excellent,Excellent,Excellent,4.33,unknown,unknown,844,a,a
7255,Round,J,VVS1,0.3,Excellent,Excellent,Excellent,4.34,unknown,unknown,844,a,a
7256,Round,E,VS2,0.3,Very Good,Very Good,Very Good,4.27,unknown,unknown,844,a,a
7257,Round,F,SI1,0.31,Very Good,Very Good,Very Good,4.29,M,STK,844,a,a
7258,Round,D,SI2,0.3,Excellent,Very Good,Excellent,4.34,unknown,unknown,844,a,a
7259,Oval,E,VVS1,0.24,unknown,Very Good,Very Good,3.5,unknown,unknown,844,a,a
7260,Round,G,SI1,0.3,Excellent,Excellent,Excellent,4.3,unknown,unknown,844,a,a
7261,Round,F,VS2,0.3,Excellent,Excellent,Very Good,4.36,STK,M,844,a,a
7262,Round,I,VVS2,0.3,Excellent,Very Good,Excellent,4.32,STK,M,844,a,a
7263,Round,H,VS1,0.3,Very Good,Very Good,Excellent,4.22,TK,STK,844,a,a
7264,Round,G,SI1,0.3,Excellent,Excellent,Excellent,4.31,STK,M,844,a,a
7265,Oval,E,VS2,0.28,unknown,Very Good,Excellent,3.77,unknown,unknown,844,a,a
7266,Radiant,H,VS1,0.32,unknown,Excellent,Excellent,3.48,unknown,unknown,844,a,a
7267,Pear,D,VVS1,0.24,unknown,Very Good,Very Good,3.53,unknown,unknown,844,a,a
7268,Emerald,G,VVS2,0.33,unknown,Very Good,Very Good,3.28,M,TK,844,a,a
7269,Round,D,SI1,0.3,Excellent,Excellent,Excellent,4.29,M,STK,844,a,a
7270,Round,D,SI2,0.3,Excellent,Excellent,Excellent,4.31,M,STK,844,a,a
7271,Round,D,SI2,0.3,Excellent,Excellent,Excellent,4.3,M,STK,844,a,a
7272,Round,D,SI2,0.3,Excellent,Excellent,Excellent,4.32,M,STK,844,a,a
7273,Round,D,SI2,0.3,Excellent,Excellent,Excellent,4.28,TN,STK,844,a,a
7274,Round,J,VVS1,0.3,Excellent,Excellent,Excellent,4.34,unknown,unknown,844,a,a
7275,Round,E,SI2,0.3,Excellent,Excellent,Excellent,4.32,unknown,unknown,844,a,a
7276,Round,D,SI1,0.3,Excellent,Very Good,Excellent,4.35,STK,TN,844,a,a
7277,Round,J,VVS1,0.3,Excellent,Excellent,Excellent,4.34,unknown,unknown,844,a,a
