,cut,color,clarity,carat_weight,cut_quality,symmetry,polish,meas_width,girdle_min,girdle_max,total_sales_price,chosen_class,actual_class
5470,Heart,F,SI1,0.34,unknown,Very Good,Very Good,4.99,unknown,unknown,796,b,a
5471,Heart,F,SI1,0.34,unknown,Very Good,Very Good,4.95,unknown,unknown,796,b,a
5472,Round,F,SI2,0.3,Very Good,Very Good,Excellent,4.28,M,TK,796,a,a
5473,Round,F,SI2,0.3,Very Good,Very Good,Excellent,4.23,STK,TK,796,a,a
5474,Round,L,VS2,0.4,Very Good,Very Good,Very Good,4.68,M,TK,796,a,a
5475,Round,K,VVS1,0.3,Excellent,Excellent,Excellent,4.3,M,STK,796,a,a
5476,Round,F,SI2,0.3,Very Good,Very Good,Very Good,4.29,M,TK,796,a,a
5477,Round,F,SI2,0.3,Very Good,Very Good,Very Good,4.21,STK,TK,796,a,a
5478,Round,F,SI2,0.3,Very Good,Excellent,Excellent,4.21,STK,TK,796,a,a
5479,Round,F,SI2,0.3,Excellent,Very Good,Very Good,4.27,M,STK,796,a,a
5480,Round,G,SI2,0.34,Excellent,Excellent,Excellent,4.45,STK,STK,796,a,a
5481,Round,K,VVS1,0.3,Excellent,Excellent,Excellent,4.29,M,STK,796,a,a
5482,Round,E,SI1,0.28,Excellent,Excellent,Very Good,4.23,M,STK,796,a,a
5483,Round,J,SI1,0.35,Excellent,Excellent,Excellent,4.51,unknown,unknown,796,a,a
5484,Round,J,VS1,0.31,Excellent,Excellent,Very Good,4.47,unknown,unknown,796,a,a
5485,Round,K,IF,0.33,Excellent,Excellent,Excellent,4.46,M,STK,796,a,a
5486,Pear,K,SI2,0.51,unknown,Very Good,Very Good,4.44,M,VTK,796,b,a
5487,Round,M,VVS2,0.4,Excellent,Excellent,Excellent,4.71,unknown,unknown,796,a,a
5488,Round,I,I1,0.46,Excellent,Excellent,Excellent,4.95,M,STK,796,b,a
5489,Pear,G,VS2,0.3,unknown,Excellent,Excellent,3.7,M,TK,796,a,a
5490,Round,G,VS1,0.26,Excellent,Excellent,Excellent,4.07,unknown,unknown,796,a,a
5491,Round,G,SI2,0.34,Excellent,Excellent,Excellent,4.48,unknown,unknown,796,a,a
5492,Emerald,D,VS1,0.28,unknown,Very Good,Very Good,3.1,unknown,unknown,796,a,a
5493,Round,F,SI2,0.3,Excellent,Excellent,Excellent,4.27,unknown,unknown,796,a,a
5494,Round,D,IF,0.19,Excellent,Excellent,Excellent,3.68,unknown,unknown,796,a,a
5495,Round,J,VS1,0.31,Very Good,Very Good,Excellent,4.23,unknown,unknown,796,a,a
5496,Round,J,VS1,0.3,Excellent,Excellent,Excellent,4.29,M,STK,796,a,a
5497,Round,E,SI2,0.33,Excellent,Excellent,Excellent,4.44,M,STK,796,a,a
5498,Round,E,SI2,0.32,Excellent,Excellent,Excellent,4.35,STK,STK,796,a,a
5499,Round,F,SI2,0.3,Very Good,Very Good,Excellent,4.22,M,TK,796,a,a
5500,Round,K,IF,0.33,Excellent,Excellent,Excellent,4.45,M,STK,796,a,a
5501,Round,E,SI1,0.31,Excellent,Excellent,Excellent,4.32,M,STK,796,a,a
5502,Round,D,VVS1,0.21,Excellent,Excellent,Excellent,3.88,M,M,796,a,a
5503,Round,D,SI2,0.3,Very Good,Very Good,Excellent,4.4,VTN,STK,798,a,a
5504,Round,D,SI2,0.3,Excellent,Very Good,Very Good,4.3,unknown,unknown,798,a,a
5505,Round,D,SI2,0.3,Very Good,Very Good,Excellent,4.27,unknown,unknown,798,a,a
5506,Round,G,SI1,0.3,Excellent,Very Good,Excellent,4.33,M,STK,798,a,a
5507,Round,D,SI2,0.3,Excellent,Excellent,Excellent,4.31,M,STK,798,a,a
5508,Round,D,SI1,0.31,Excellent,Excellent,Excellent,4.36,unknown,unknown,798,a,a
5509,Round,D,SI2,0.3,Excellent,Very Good,Excellent,4.27,unknown,unknown,798,a,a
5510,Round,J,SI1,0.35,Excellent,Excellent,Excellent,4.52,unknown,unknown,798,a,a
5511,Round,D,SI2,0.3,Excellent,Excellent,Excellent,4.34,M,STK,798,a,a
5512,Round,D,SI2,0.3,Excellent,Excellent,Excellent,4.31,STK,STK,798,a,a
5513,Round,I,SI1,0.3,Excellent,Excellent,Excellent,4.32,M,STK,798,a,a
5514,Round,K,VVS2,0.3,Excellent,Excellent,Excellent,4.3,M,STK,798,a,a
5515,Round,I,VS2,0.3,Very Good,Very Good,Excellent,4.37,unknown,unknown,798,a,a
5516,Round,F,SI2,0.35,Excellent,Excellent,Excellent,4.5,M,STK,798,a,a
5517,Pear,F,VS2,0.3,unknown,Very Good,Very Good,3.69,unknown,unknown,798,a,a
5518,Round,G,SI1,0.3,Excellent,Excellent,Excellent,4.34,unknown,unknown,798,a,a
5519,Round,D,SI2,0.3,Excellent,Excellent,Excellent,4.33,unknown,unknown,798,a,a
5520,Round,D,SI2,0.3,Very Good,Very Good,Excellent,4.24,unknown,unknown,798,a,a
5521,Round,J,VVS1,0.3,Very Good,Excellent,Excellent,4.2,unknown,unknown,798,a,a
5522,Round,D,SI2,0.3,Very Good,Very Good,Excellent,4.3,unknown,unknown,798,a,a
5523,Round,J,VVS1,0.3,Excellent,Very Good,Excellent,4.28,unknown,unknown,798,a,a
5524,Round,I,VS1,0.3,Very Good,Very Good,Very Good,4.25,unknown,unknown,798,a,a
5525,Round,I,VS2,0.3,Excellent,Excellent,Excellent,4.3,unknown,unknown,798,a,a
5526,Round,G,SI1,0.3,Excellent,Excellent,Excellent,4.31,unknown,unknown,798,a,a
5527,Round,H,VS2,0.3,Excellent,Excellent,Very Good,4.32,M,STK,798,a,a
5528,Round,D,SI2,0.3,Excellent,Excellent,Excellent,4.28,unknown,unknown,798,a,a
5529,Marquise,E,VS2,0.3,unknown,Very Good,Excellent,3.61,unknown,unknown,798,a,a
5530,Round,I,VVS2,0.34,Excellent,Very Good,Excellent,4.48,unknown,unknown,798,a,a
5531,Round,G,IF,0.24,Excellent,Excellent,Excellent,4.0,unknown,unknown,798,a,a
5532,Round,G,SI2,0.3,Excellent,Excellent,Excellent,4.3,M,STK,798,a,a
5533,Oval,G,SI1,0.33,unknown,Very Good,Excellent,3.98,unknown,unknown,798,a,a
5534,Round,F,SI2,0.31,Excellent,Excellent,Excellent,4.39,unknown,unknown,798,a,a
5535,Oval,H,VVS1,0.3,unknown,Very Good,Very Good,3.82,unknown,unknown,798,a,a
5536,Round,D,VVS2,0.22,Very Good,Very Good,Excellent,3.84,M,STK,798,a,a
5537,Round,F,VVS1,0.22,Very Good,Very Good,Excellent,3.87,STK,TK,798,a,a
5538,Round,G,SI1,0.3,Excellent,Excellent,Excellent,4.29,unknown,unknown,798,a,a
5539,Round,G,SI1,0.3,Excellent,Excellent,Excellent,4.29,unknown,unknown,798,a,a
5540,Oval,D,VVS2,0.23,unknown,Very Good,Very Good,3.42,unknown,unknown,798,a,a
5541,Pear,D,SI1,0.35,unknown,Very Good,Very Good,3.96,unknown,unknown,798,a,a
5542,Round,F,VS2,0.3,Very Good,Excellent,Excellent,4.33,STK,VTN,798,a,a
5543,Round,D,SI2,0.3,Excellent,Excellent,Excellent,4.28,STK,M,798,a,a
5544,Round,D,SI2,0.3,Excellent,Excellent,Excellent,4.28,STK,TN,798,a,a
5545,Round,I,VVS1,0.3,Excellent,Excellent,Excellent,4.33,STK,M,798,a,a
5546,Round,H,VVS2,0.31,Excellent,Excellent,Excellent,4.34,STK,M,798,a,a
5547,Round,D,SI1,0.31,Excellent,Excellent,Very Good,4.33,unknown,unknown,798,a,a
5548,Round,E,VS1,0.23,Excellent,Excellent,Excellent,3.94,M,STK,798,a,a
5549,Round,E,VVS1,0.19,Excellent,Excellent,Excellent,3.69,M,STK,798,a,a
5550,Round,E,VVS1,0.19,Excellent,Excellent,Excellent,3.69,STK,STK,798,a,a
5551,Round,E,VVS2,0.19,Excellent,Excellent,Excellent,3.7,M,STK,798,a,a
5552,Round,E,VVS1,0.19,Excellent,Excellent,Excellent,3.7,M,STK,798,a,a
5553,Emerald,G,VVS2,0.3,unknown,Very Good,Very Good,3.14,TK,XTK,798,b,a
5554,Round,D,SI2,0.3,Excellent,Very Good,Excellent,4.31,M,STK,798,a,a
5555,Round,E,SI2,0.31,Excellent,Excellent,Excellent,4.34,STK,M,798,a,a
5556,Round,I,VS2,0.3,Excellent,Very Good,Very Good,4.27,unknown,unknown,798,a,a
5557,Round,D,SI1,0.31,Excellent,Excellent,Very Good,4.33,unknown,unknown,798,a,a
5558,Round,D,VS1,0.23,Excellent,Excellent,Excellent,4.05,unknown,unknown,798,a,a
5559,Round,E,IF,0.2,Excellent,Excellent,Excellent,3.78,M,STK,798,a,a
5560,Round,E,SI2,0.31,Excellent,Excellent,Excellent,4.32,STK,STK,798,a,a
5561,Round,K,VVS1,0.33,Excellent,Excellent,Excellent,4.45,M,STK,798,a,a
5562,Round,I,VS1,0.3,Excellent,Very Good,Excellent,4.28,M,STK,798,a,a
5563,Round,I,VS2,0.32,Excellent,Excellent,Excellent,4.38,M,STK,798,a,a
5564,Round,G,VVS1,0.23,Excellent,Excellent,Excellent,3.95,M,STK,798,a,a
5565,Round,E,SI2,0.3,Excellent,Very Good,Excellent,4.29,M,STK,800,a,a
5566,Round,J,SI2,0.41,Excellent,Excellent,Excellent,4.78,unknown,unknown,800,a,a
5567,Round,E,SI2,0.3,Very Good,Very Good,Very Good,4.27,STK,TK,800,a,a
5568,Round,E,SI2,0.3,Very Good,Very Good,Excellent,4.3,STK,TK,800,a,a
5569,Round,E,SI2,0.3,Very Good,Very Good,Excellent,4.2,STK,TK,800,a,a
5570,Round,E,SI2,0.3,Excellent,Excellent,Excellent,4.3,M,STK,800,a,a
5571,Round,E,SI2,0.3,Excellent,Excellent,Very Good,4.37,M,STK,800,a,a
5572,Round,F,VS2,0.25,Excellent,Excellent,Excellent,4.04,M,STK,800,a,a
5573,Round,F,VVS2,0.23,Excellent,Excellent,Excellent,3.97,M,STK,800,a,a
5574,Round,D,SI1,0.26,Excellent,Excellent,Excellent,4.14,M,M,800,a,a
5575,Round,E,VVS2,0.23,Excellent,Excellent,Excellent,4.0,M,STK,800,a,a
5576,Round,M,VS1,0.5,Excellent,Very Good,Excellent,5.06,M,STK,800,b,a
5577,Round,D,SI1,0.3,Very Good,Very Good,Excellent,4.32,M,STK,800,a,a
5578,Round,J,VS1,0.32,Excellent,Excellent,Excellent,4.37,unknown,unknown,800,a,a
5579,Round,I,SI1,0.32,Excellent,Excellent,Excellent,4.41,unknown,unknown,800,a,a
5580,Round,E,SI2,0.3,Excellent,Excellent,Excellent,4.36,M,STK,800,a,a
5581,Round,E,SI2,0.3,Excellent,Excellent,Excellent,4.28,TN,STK,800,a,a
5582,Round,H,VS1,0.25,Excellent,Excellent,Excellent,4.06,TN,STK,800,a,a
5583,Princess,I,VVS1,0.32,unknown,Very Good,Excellent,3.78,STK,STK,800,a,a
5584,Round,D,VVS2,0.23,Excellent,Excellent,Excellent,3.92,TN,STK,800,a,a
5585,Round,E,SI2,0.3,Excellent,Excellent,Excellent,4.3,unknown,unknown,800,a,a
5586,Round,G,IF,0.23,Excellent,Excellent,Excellent,3.96,unknown,unknown,800,a,a
5587,Round,F,VVS2,0.23,Excellent,Excellent,Excellent,3.95,unknown,unknown,800,a,a
5588,Round,H,SI1,0.3,Very Good,Very Good,Excellent,4.27,unknown,unknown,800,a,a
5589,Pear,G,VVS1,0.25,unknown,Very Good,Very Good,3.59,unknown,unknown,800,a,a
5590,Oval,F,VS1,0.27,unknown,Very Good,Very Good,3.6,unknown,unknown,800,a,a
5591,Round,H,SI1,0.3,Very Good,Very Good,Very Good,4.26,unknown,unknown,800,a,a
5592,Round,G,IF,0.23,Excellent,Excellent,Excellent,3.98,unknown,unknown,800,a,a
5593,Round,H,IF,0.23,Excellent,Excellent,Excellent,3.99,unknown,unknown,800,a,a
5594,Emerald,E,VS1,0.3,unknown,Very Good,Very Good,3.39,STK,TK,800,a,a
5595,Emerald,F,VVS2,0.3,unknown,Very Good,Very Good,3.18,XTK,XTK,800,b,a
5596,Round,H,SI1,0.3,Very Good,Very Good,Excellent,4.21,unknown,unknown,800,a,a
5597,Round,F,SI2,0.3,Excellent,Excellent,Excellent,4.29,unknown,unknown,800,a,a
5598,Emerald,F,VVS2,0.3,unknown,Very Good,Very Good,3.29,VTK,XTK,800,b,a
5599,Round,I,VS1,0.31,Excellent,Excellent,Excellent,4.36,STK,M,800,a,a
5600,Round,H,SI1,0.3,Excellent,Very Good,Very Good,4.26,M,STK,800,a,a
5601,Round,G,VS1,0.27,Excellent,Excellent,Excellent,4.12,STK,STK,800,a,a
5602,Round,H,SI1,0.3,Very Good,Very Good,Very Good,4.2,unknown,unknown,800,a,a
5603,Round,F,VVS2,0.2,Excellent,Very Good,Excellent,3.75,M,STK,800,a,a
5604,Round,F,VVS1,0.2,Excellent,Excellent,Excellent,3.78,M,STK,800,a,a
5605,Round,E,VVS2,0.2,Excellent,Excellent,Excellent,3.81,M,STK,800,a,a
5606,Round,E,VVS2,0.2,Excellent,Excellent,Excellent,3.79,M,STK,800,a,a
5607,Round,E,VVS2,0.2,Excellent,Excellent,Excellent,3.77,M,STK,800,a,a
5608,Round,F,VVS2,0.2,Excellent,Excellent,Excellent,3.77,M,STK,800,a,a
5609,Round,E,VVS2,0.2,Excellent,Excellent,Excellent,3.86,M,STK,800,a,a
5610,Round,F,VVS2,0.2,Excellent,Excellent,Excellent,3.82,M,STK,800,a,a
5611,Round,E,VVS1,0.2,Excellent,Excellent,Excellent,3.74,STK,STK,800,a,a
5612,Round,E,VVS2,0.2,Excellent,Excellent,Very Good,3.76,M,STK,800,a,a
5613,Round,D,VVS2,0.2,Excellent,Excellent,Excellent,3.74,M,STK,800,a,a
5614,Round,E,VVS1,0.2,Excellent,Excellent,Excellent,3.81,M,STK,800,a,a
5615,Round,D,VVS2,0.2,Excellent,Excellent,Excellent,3.83,M,STK,800,a,a
5616,Round,D,VVS1,0.2,Excellent,Excellent,Excellent,3.76,M,STK,800,a,a
5617,Round,D,VVS2,0.2,Excellent,Excellent,Excellent,3.81,M,STK,800,a,a
5618,Round,F,VVS2,0.2,Excellent,Excellent,Excellent,3.81,TN,M,800,a,a
5619,Round,D,VVS1,0.2,Excellent,Excellent,Excellent,3.82,M,STK,800,a,a
5620,Round,E,VVS2,0.2,Excellent,Excellent,Excellent,3.82,M,STK,800,a,a
5621,Round,E,SI1,0.3,Excellent,Excellent,Excellent,4.32,STK,M,800,a,a
5622,Round,F,VS1,0.3,Very Good,Very Good,Very Good,4.26,M,STK,800,a,a
5623,Round,H,SI1,0.3,Excellent,Excellent,Excellent,4.31,TN,M,800,a,a
5624,Round,D,VVS2,0.2,Excellent,Excellent,Excellent,3.75,M,STK,800,a,a
5625,Round,E,VVS2,0.2,Excellent,Excellent,Excellent,3.76,M,STK,800,a,a
5626,Round,E,VVS2,0.2,Excellent,Excellent,Excellent,3.77,M,STK,800,a,a
5627,Round,D,VVS1,0.21,Excellent,Excellent,Excellent,3.86,M,STK,800,a,a
5628,Cushion Modified,unknown,SI2,0.74,unknown,Very Good,Excellent,5.02,TK,XTK,800,b,a
5629,Round,H,SI1,0.3,Very Good,Very Good,Very Good,4.2,unknown,unknown,800,a,a
5630,Round,H,SI1,0.3,Very Good,Very Good,Very Good,4.19,unknown,unknown,800,a,a
5631,Round,E,VVS2,0.23,Excellent,Excellent,Excellent,3.9,STK,STK,800,a,a
5632,Round,G,VVS2,0.3,Very Good,Very Good,Excellent,4.23,M,TK,802,a,a
5633,Round,E,SI2,0.35,Excellent,Excellent,Excellent,4.51,unknown,unknown,802,a,a
5634,Round,F,SI2,0.31,Excellent,Excellent,Very Good,4.34,TN,STK,802,a,a
5635,Round,K,SI2,0.4,Excellent,Excellent,Excellent,4.7,M,STK,802,a,a
5636,Round,I,VVS2,0.3,Excellent,Excellent,Excellent,4.35,unknown,unknown,802,a,a
5637,Round,I,VVS2,0.3,Excellent,Excellent,Excellent,4.36,unknown,unknown,802,a,a
5638,Round,E,VS2,0.26,Excellent,Excellent,Excellent,4.14,M,STK,802,a,a
5639,Round,G,VVS2,0.3,Very Good,Very Good,Excellent,4.21,STK,TK,802,a,a
5640,Pear,G,VS1,0.31,unknown,Very Good,Excellent,3.79,M,VTK,802,a,a
5641,Round,E,VVS2,0.23,Excellent,Excellent,Excellent,3.95,unknown,unknown,802,a,a
5642,Oval,F,VS2,0.3,unknown,Very Good,Excellent,3.67,unknown,unknown,802,a,a
5643,Round,E,VS1,0.26,Excellent,Excellent,Excellent,4.12,unknown,unknown,802,a,a
5644,Oval,F,VS2,0.3,unknown,Very Good,Excellent,3.8,unknown,unknown,802,a,a
5645,Princess,E,VS2,0.3,unknown,Very Good,Excellent,3.69,unknown,unknown,802,a,a
5646,Princess,G,VS1,0.3,unknown,Very Good,Excellent,3.69,unknown,unknown,802,a,a
5647,Round,G,SI1,0.31,Excellent,Excellent,Excellent,4.37,M,TN,802,a,a
5648,Round,K,VS2,0.41,Excellent,Excellent,Excellent,4.78,M,STK,802,a,a
5649,Oval,E,SI1,0.33,unknown,Very Good,Very Good,3.87,unknown,unknown,802,a,a
5650,Emerald,G,VS2,0.28,unknown,Very Good,Very Good,3.28,unknown,unknown,802,a,a
5651,Round,D,SI2,0.3,Excellent,Excellent,Excellent,4.37,unknown,unknown,802,a,a
5652,Round,F,SI2,0.3,Excellent,Excellent,Excellent,4.31,unknown,unknown,802,a,a
5653,Round,E,SI1,0.3,Very Good,Very Good,Very Good,4.18,unknown,unknown,802,a,a
5654,Round,K,VVS1,0.34,Excellent,Excellent,Excellent,4.45,M,STK,802,a,a
5655,Round,G,VVS2,0.24,Very Good,Very Good,Very Good,4.02,unknown,unknown,802,a,a
5656,Oval,F,VS1,0.27,unknown,Very Good,Very Good,3.55,unknown,unknown,802,a,a
5657,Round,I,VS1,0.34,Excellent,Excellent,Excellent,4.49,STK,M,802,a,a
5658,Radiant,G,VS2,0.3,unknown,Excellent,Very Good,3.46,unknown,unknown,802,a,a
5659,Round,D,VS1,0.23,Excellent,Excellent,Excellent,4.03,M,STK,802,a,a
5660,Round,K,VVS1,0.31,Excellent,Excellent,Excellent,4.35,unknown,unknown,802,a,a
5661,Round,I,VS2,0.34,Excellent,Excellent,Excellent,4.46,M,STK,802,a,a
5662,Round,E,IF,0.2,Excellent,Excellent,Excellent,3.79,M,STK,802,a,a
5663,Round,J,VVS1,0.34,Excellent,Excellent,Excellent,4.49,M,STK,802,a,a
5664,Round,E,SI1,0.3,Very Good,Very Good,Excellent,4.21,STK,TK,802,a,a
5665,Round,J,VVS2,0.31,Excellent,Very Good,Very Good,4.39,M,STK,804,a,a
5666,Marquise,M,SI1,0.59,unknown,Very Good,Very Good,4.25,VTN,TK,804,b,a
5667,Round,L,VS1,0.4,Very Good,Very Good,Very Good,4.62,M,TK,804,a,a
5668,Round,I,SI1,0.31,Excellent,Excellent,Excellent,4.33,M,STK,804,a,a
5669,Round,L,VVS1,0.4,Very Good,Very Good,Very Good,4.61,TN,TK,804,a,a
5670,Round,K,IF,0.31,Excellent,Excellent,Excellent,4.41,STK,STK,804,a,a
5671,Round,K,VS1,0.4,Very Good,Very Good,Excellent,4.64,TN,TK,804,a,a
5672,Round,H,VVS1,0.3,Excellent,Excellent,Excellent,4.31,unknown,unknown,804,a,a
5673,Round,I,VVS2,0.3,Excellent,Very Good,Very Good,4.28,unknown,unknown,804,a,a
5674,Round,H,VVS1,0.3,Very Good,Very Good,Excellent,4.3,unknown,unknown,804,a,a
5675,Round,H,VS2,0.3,Excellent,Excellent,Excellent,4.29,M,STK,804,a,a
5676,Pear,E,VS2,0.28,unknown,Very Good,Very Good,3.71,unknown,unknown,804,a,a
5677,Round,G,SI1,0.3,Very Good,Very Good,Excellent,4.29,TN,TK,804,a,a
5678,Round,E,SI1,0.3,Very Good,Very Good,Excellent,4.26,STK,TK,804,a,a
5679,Round,J,SI2,0.4,Very Good,Very Good,Excellent,4.69,TN,STK,804,a,a
5680,Round,D,SI2,0.33,Excellent,Excellent,Excellent,4.51,M,M,804,a,a
5681,Round,F,I1,0.4,Very Good,Excellent,Very Good,4.71,TN,STK,804,a,a
5682,Round,I,VS1,0.3,Excellent,Very Good,Excellent,4.29,M,STK,804,a,a
5683,Emerald,F,VS1,0.3,unknown,Very Good,Excellent,3.31,unknown,unknown,804,a,a
5684,Round,F,SI1,0.3,Very Good,Excellent,Excellent,4.23,unknown,unknown,804,a,a
5685,Round,F,SI1,0.3,Very Good,Very Good,Very Good,4.21,M,TK,804,a,a
5686,Round,H,VS2,0.3,Excellent,Very Good,Excellent,4.33,M,STK,804,a,a
5687,Round,E,VS2,0.3,Excellent,Very Good,Excellent,4.3,M,STK,804,a,a
5688,Round,F,SI1,0.3,Excellent,Very Good,Excellent,4.39,M,STK,804,a,a
5689,Round,G,SI1,0.32,Excellent,Excellent,Excellent,4.44,M,STK,804,a,a
5690,Round,J,SI2,0.4,Very Good,Excellent,Excellent,4.78,M,STK,804,a,a
5691,Round,I,VS1,0.34,Excellent,Excellent,Excellent,4.48,unknown,unknown,804,a,a
5692,Round,J,SI2,0.4,Excellent,Excellent,Excellent,4.73,unknown,unknown,804,a,a
5693,Round,D,SI2,0.3,Very Good,Very Good,Excellent,4.22,unknown,unknown,804,a,a
5694,Round,I,VS1,0.3,Very Good,Very Good,Excellent,4.21,unknown,unknown,804,a,a
5695,Round,F,SI2,0.33,Excellent,Excellent,Excellent,4.43,unknown,unknown,804,a,a
5696,Emerald,D,VS2,0.3,unknown,Very Good,Very Good,3.35,M,VTK,804,a,a
5697,Round,D,VVS1,0.23,Very Good,Very Good,Very Good,3.92,unknown,unknown,804,a,a
5698,Round,D,VVS1,0.23,Very Good,Very Good,Excellent,3.88,unknown,unknown,804,a,a
5699,Round,F,SI1,0.3,Excellent,Excellent,Excellent,4.31,unknown,unknown,804,a,a
5700,Round,F,SI1,0.3,Excellent,Excellent,Excellent,4.26,M,M,804,a,a
5701,Round,I,VS1,0.3,Very Good,Very Good,Excellent,4.2,TK,STK,804,a,a
5702,Round,F,SI1,0.3,Excellent,Excellent,Excellent,4.31,unknown,unknown,804,a,a
5703,Round,G,VVS2,0.24,Very Good,Very Good,Excellent,4.06,unknown,unknown,804,a,a
5704,Oval,E,VVS1,0.23,unknown,Very Good,Very Good,3.42,unknown,unknown,804,a,a
5705,Pear,G,VVS1,0.25,unknown,Very Good,Very Good,3.48,unknown,unknown,804,a,a
5706,Oval,H,VVS1,0.32,unknown,Very Good,Excellent,3.75,unknown,unknown,804,a,a
5707,Round,E,SI2,0.31,Excellent,Excellent,Excellent,4.31,M,STK,804,a,a
5708,Round,L,VVS1,0.4,Very Good,Very Good,Excellent,4.65,unknown,unknown,804,a,a
5709,Round,J,VS1,0.33,Excellent,Excellent,Excellent,4.5,unknown,unknown,804,a,a
5710,Round,I,VS2,0.3,Excellent,Very Good,Very Good,4.36,unknown,unknown,804,a,a
5711,Round,K,IF,0.31,Excellent,Excellent,Excellent,4.33,unknown,unknown,804,a,a
5712,Round,F,VS1,0.26,Excellent,Excellent,Excellent,4.13,M,STK,804,a,a
5713,Round,D,VVS1,0.22,Excellent,Excellent,Excellent,3.89,M,STK,804,a,a
5714,Round,F,SI1,0.3,Excellent,Excellent,Excellent,4.28,unknown,unknown,804,a,a
5715,Round,F,VS2,0.3,Very Good,Very Good,Very Good,4.2,STK,TK,804,a,a
5716,Round,D,SI1,0.3,Excellent,Excellent,Excellent,4.3,M,STK,804,a,a
5717,Round,F,VS2,0.3,Excellent,Excellent,Excellent,4.29,M,STK,804,a,a
5718,Round,F,VS2,0.3,Excellent,Excellent,Excellent,4.3,M,STK,804,a,a
5719,Round,D,SI1,0.3,Excellent,Very Good,Very Good,4.28,STK,STK,804,a,a
5720,Round,F,SI1,0.3,Very Good,Very Good,Very Good,4.25,unknown,unknown,804,a,a
5721,Round,D,VVS2,0.22,Excellent,Excellent,Excellent,3.9,unknown,unknown,804,a,a
5722,Round,E,SI1,0.3,Very Good,Very Good,Excellent,4.39,unknown,unknown,804,a,a
5723,Round,G,SI2,0.33,Excellent,Excellent,Excellent,4.44,M,STK,804,a,a
5724,Round,L,VS1,0.4,Very Good,Very Good,Excellent,4.62,STK,TK,804,a,a
5725,Round,D,VVS1,0.21,Excellent,Excellent,Excellent,3.8,M,STK,804,a,a
5726,Round,F,VS2,0.3,Very Good,Very Good,Very Good,4.25,unknown,unknown,806,a,a
5727,Round,D,SI1,0.3,Excellent,Very Good,Excellent,4.29,unknown,unknown,806,a,a
5728,Round,F,SI2,0.3,Excellent,Very Good,Excellent,4.28,M,STK,806,a,a
5729,Round,J,VS1,0.3,Excellent,Excellent,Excellent,4.29,M,STK,806,a,a
5730,Round,F,SI2,0.3,Excellent,Very Good,Excellent,4.29,M,STK,806,a,a
5731,Round,F,SI2,0.3,Excellent,Very Good,Excellent,4.29,M,STK,806,a,a
5732,Round,I,SI1,0.34,Excellent,Excellent,Excellent,4.47,M,STK,806,a,a
5733,Round,D,SI1,0.31,Excellent,Excellent,Very Good,4.34,unknown,unknown,806,a,a
5734,Oval,E,VS1,0.26,unknown,Very Good,Very Good,3.62,unknown,unknown,806,a,a
5735,Round,E,SI1,0.26,Excellent,Excellent,Excellent,4.2,TN,M,806,a,a
5736,Round,E,VVS2,0.22,Excellent,Excellent,Excellent,3.89,M,STK,806,a,a
5737,Round,E,VS2,0.23,Excellent,Excellent,Excellent,3.94,M,STK,806,a,a
5738,Round,E,VS2,0.23,Excellent,Excellent,Excellent,3.97,STK,STK,806,a,a
5739,Princess,E,VVS2,0.3,unknown,Very Good,Excellent,3.6,unknown,unknown,806,a,a
5740,Round,F,SI2,0.32,Excellent,Excellent,Excellent,4.37,M,STK,806,a,a
5741,Round,I,VS1,0.31,Very Good,Excellent,Very Good,4.32,M,STK,806,a,a
5742,Round,M,VVS2,0.31,Excellent,Excellent,Excellent,0.0,unknown,unknown,806,c,a
5743,Round,J,VVS2,0.3,Excellent,Excellent,Excellent,4.38,M,STK,806,a,a
5744,Round,I,VVS1,0.3,Very Good,Excellent,Very Good,4.22,STK,TK,806,a,a
5745,Emerald,E,VVS2,0.3,unknown,Very Good,Excellent,3.35,unknown,unknown,806,a,a
5746,Princess,G,VVS2,0.31,unknown,Very Good,Very Good,3.79,unknown,unknown,806,a,a
5747,Emerald,D,VS1,0.3,unknown,Very Good,Excellent,3.17,TK,VTK,806,a,a
5748,Round,F,SI2,0.32,Excellent,Excellent,Excellent,4.37,unknown,unknown,806,a,a
5749,Round,D,SI1,0.3,Very Good,Excellent,Excellent,4.26,unknown,unknown,806,a,a
5750,Round,D,SI1,0.3,Very Good,Very Good,Excellent,4.23,unknown,unknown,806,a,a
5751,Round,D,SI1,0.3,Excellent,Excellent,Very Good,4.3,unknown,unknown,806,a,a
5752,Round,D,SI1,0.3,Very Good,Excellent,Excellent,4.24,unknown,unknown,806,a,a
5753,Round,H,SI1,0.3,Excellent,Very Good,Very Good,4.35,unknown,unknown,806,a,a
5754,Round,D,SI1,0.3,Excellent,Very Good,Very Good,4.31,M,STK,806,a,a
5755,Round,D,IF,0.18,Excellent,Excellent,Excellent,3.63,unknown,unknown,806,a,a
5756,Round,I,VS1,0.31,Excellent,Excellent,Excellent,4.33,STK,STK,806,a,a
5757,Round,F,SI2,0.3,Excellent,Excellent,Excellent,4.32,unknown,unknown,806,a,a
5758,Round,I,SI1,0.34,Excellent,Excellent,Excellent,4.48,M,STK,806,a,a
5759,Round,G,SI2,0.34,Excellent,Excellent,Excellent,4.49,unknown,unknown,806,a,a
5760,Round,H,VVS2,0.25,Excellent,Excellent,Excellent,4.07,unknown,unknown,806,a,a
